time,ir,red,green,spo2,hr,temp
10:09:47,786,376,97,0,0,0
10:09:47,708,45,0,0,0,0
10:09:47,689,314,74,0,0,0
10:09:47,784,314,128,0,0,0
10:09:47,818,425,94,0,0,0
10:09:47,808,116,64,0,0,0
10:09:47,657,495,0,0,0,0
10:09:47,639,538,31,0,0,0
10:09:47,766,401,89,0,0,0
10:09:47,897,179,0,0,0,0
10:09:47,717,88,34,0,0,0
10:09:47,738,417,92,0,0,0
10:09:47,749,28,40,0,0,0
10:09:47,859,293,155,0,0,0
10:09:47,707,164,56,0,0,0
10:09:47,653,80,132,0,0,0
10:09:47,801,0,117,0,0,0
10:09:47,737,542,170,0,0,0
10:09:47,758,627,25,0,0,0
10:09:47,709,392,101,0,0,0
10:09:47,650,174,151,0,0,0
10:09:47,752,148,84,0,0,0
10:09:47,677,553,14,0,0,0
10:09:47,715,387,48,0,0,0
10:09:47,675,341,43,0,0,0
10:09:47,876,387,1,0,0,0
10:09:47,780,187,0,0,0,0
10:09:47,744,249,0,0,0,0
10:09:47,556,9,239,0,0,0
10:09:47,869,12,127,0,0,0
10:09:47,855,219,79,0,0,0
10:09:47,760,284,0,0,0,0
10:09:47,774,339,0,0,0,0
10:09:47,693,720,93,0,0,0
10:09:47,653,157,102,0,0,0
10:09:47,873,358,37,0,0,0
10:09:47,690,37,4,0,0,0
10:09:47,661,496,116,0,0,0
10:09:47,785,290,61,0,0,0
10:09:47,679,152,25,0,0,0
10:09:47,702,90,23,0,0,0
10:09:47,731,338,106,0,0,0
10:09:47,730,114,49,0,0,0
10:09:47,785,344,87,0,0,0
10:09:47,818,38,69,0,0,0
10:09:47,630,233,174,0,0,0
10:09:47,667,239,32,0,0,0
10:09:47,877,334,108,0,0,0
10:09:47,891,177,38,0,0,0
10:09:47,744,213,7,0,0,0
10:09:49,747,506,185,0,0,0
10:09:49,797,334,109,0,0,0
10:09:49,776,237,25,0,0,0
10:09:49,724,352,90,0,0,0
10:09:49,665,363,50,0,0,0
10:09:49,801,86,0,0,0,0
10:09:49,935,471,0,0,0,0
10:09:49,760,129,54,0,0,0
10:09:49,744,160,30,0,0,0
10:09:49,737,266,65,0,0,0
10:09:49,735,315,0,0,0,0
10:09:49,720,160,75,0,0,0
10:09:49,775,290,42,0,0,0
10:09:49,787,92,79,0,0,0
10:09:49,793,417,137,0,0,0
10:09:49,819,547,83,0,0,0
10:09:49,697,380,141,0,0,0
10:09:49,663,406,236,0,0,0
10:09:49,698,49,149,0,0,0
10:09:49,699,570,82,0,0,0
10:09:49,805,389,151,0,0,0
10:09:49,802,203,0,0,0,0
10:09:49,706,147,51,0,0,0
10:09:49,668,261,153,0,0,0
10:09:49,786,252,118,0,0,0
10:09:49,685,499,0,0,0,0
10:09:49,746,492,65,0,0,0
10:09:49,874,457,177,0,0,0
10:09:49,724,419,0,0,0,0
10:09:49,645,339,0,0,0,0
10:09:49,782,303,112,0,0,0
10:09:49,762,419,81,0,0,0
10:09:49,615,159,118,0,0,0
10:09:49,653,141,100,0,0,0
10:09:49,605,162,96,0,0,0
10:09:49,706,209,175,0,0,0
10:09:49,728,280,48,0,0,0
10:09:49,673,146,0,0,0,0
10:09:49,704,325,100,0,0,0
10:09:49,812,478,87,0,0,0
10:09:49,747,216,59,0,0,0
10:09:49,670,328,60,0,0,0
10:09:49,667,143,79,0,0,0
10:09:49,760,275,0,0,0,0
10:09:49,636,165,77,0,0,0
10:09:49,667,265,215,0,0,0
10:09:49,743,91,110,0,0,0
10:09:49,806,146,21,0,0,0
10:09:49,695,0,15,0,0,0
10:09:49,809,171,291,0,0,0
10:09:50,761,507,151,0,0,0
10:09:50,853,431,15,0,0,0
10:09:50,865,57,165,0,0,0
10:09:50,782,462,136,0,0,0
10:09:50,690,130,19,0,0,0
10:09:50,747,355,99,0,0,0
10:09:50,790,400,94,0,0,0
10:09:50,835,339,0,0,0,0
10:09:50,803,273,35,24,0,0
10:09:50,697,0,0,0,0,0
10:09:50,719,328,109,0,0,0
10:09:50,732,272,64,0,0,0
10:09:50,820,91,51,0,0,0
10:09:50,766,109,130,0,0,0
10:09:50,902,420,195,0,0,0
10:09:50,747,449,72,0,0,0
10:09:50,761,243,0,0,0,0
10:09:50,861,22,0,0,0,0
10:09:50,741,0,0,0,0,0
10:09:50,737,196,6,0,0,0
10:09:50,805,182,64,0,0,0
10:09:50,786,188,60,0,0,0
