time,ir,red,spo2,hr,temp

114458695,1184,836,0,0,0
114458767,687,406,0,0,0
114458803,894,457,0,0,0
114458822,894,457,0,0,0
114458845,145349,500,0,0,0
114458875,405,350,0,0,0
114458919,1149,933,0,0,0
114458939,519,242,0,0,0
114458960,519,242,0,0,0
114458980,519,242,0,0,0
114459020,912,987,0,0,0
114459040,483,669,0,0,0
114459150,483,669,0,0,0
114459171,483,669,0,0,0
114459395,1150,919,0,0,0
114459414,876,916,0,0,0
114459431,876,916,0,0,0
114459450,876,916,0,0,0
114459650,998,645,0,0,0
114459668,1029,936,0,0,0
114459686,1029,936,0,0,0
114459704,1029,936,0,0,0
114459743,710,377,0,0,0
114459762,944,559,0,0,0
114459782,944,559,0,0,0
114459800,944,559,0,0,0
114459838,500,508,0,0,0
114459982,422,191,0,0,0
114500049,422,191,0,0,0
114500099,422,987,0,0,0
114500120,501,667,0,0,0
114500138,501,667,0,0,0
114500156,501,667,0,0,0
114500176,501,939,0,0,0
114500211,1021,973,0,0,0
114500229,1021,973,0,0,0
114500249,1021,973,0,0,0
114500266,1059,703,0,0,0
114500285,1050,846,0,0,0
114500319,1050,846,0,0,0
114500338,1050,846,0,0,0
114500394,732,416,0,0,0
114500431,916,621,0,0,0
114500452,916,621,0,0,0
114500470,916,621,0,0,0
114500487,529,544,0,0,0
114500506,666,424,0,0,0
114500617,666,424,0,0,0
114500636,666,424,0,0,0
114500651,856,968,0,0,0
114500669,606,691,0,0,0
114500684,606,691,0,0,0
114500803,606,691,0,0,0
114500828,1122,921,0,0,0
114501245,1022,985,0,0,0
114501261,1022,985,0,0,0
114501278,1022,985,0,0,0
114501293,982,707,0,0,0
114501310,1148,905,0,0,0
114501340,1148,905,0,0,0
114501358,1148,905,0,0,0
114501373,725,399,0,0,0
114501389,977,648,0,0,0
114501405,977,648,0,0,0
114501420,977,648,0,0,0
114501450,469,509,0,0,0
114501466,616,385,0,0,0
114501514,616,385,0,0,0
114501553,616,385,0,0,0
114501570,756,965,0,0,0
114501585,542,672,0,0,0
114501602,542,672,0,0,0
114501618,542,672,0,0,0
114501633,1113,1003,0,0,0
114501664,920,1028,0,0,0
114501679,920,1028,0,0,0
114501696,920,1028,0,0,0
114501711,1011,794,0,0,0
114501728,1113,960,0,0,0
114501743,1113,960,0,0,0
114501774,1113,960,0,0,0
114501789,772,498,0,0,0
114501804,942,658,0,0,0
114501822,942,658,0,0,0
114501837,942,658,0,0,0
114501854,525,557,0,0,0
114501882,630,357,0,0,0
114501905,630,357,0,0,0
114501920,630,357,0,0,0
114501938,768,955,0,0,0
114502168,503,613,0,0,0
114502202,503,613,0,0,0
114502282,503,613,0,0,0
114502321,1091,954,0,0,0
114502391,938,995,0,0,0
114502424,938,995,0,0,0
114502500,938,995,0,0,0
114502530,1033,770,0,0,0
114502561,1121,909,0,0,0
114502625,1121,909,0,0,0
114502661,1121,909,0,0,0
114502726,1022,664,0,0,0
114502757,1022,664,0,0,0
114502795,1022,664,0,0,0
114502851,562,490,0,0,0
114502886,145349,500,0,0,0
114502918,402,208,0,0,0
114502977,739,291,0,0,0
114503010,739,291,0,0,0
114503041,1108,664,0,0,0
114503103,1184,836,0,0,0
114503138,1184,836,0,0,0
114503169,982,707,0,0,0
114503237,752,927,0,0,0
114503283,1099,975,0,0,0
114503344,1028,777,0,0,0
114503376,790,458,0,0,0
114503411,446,482,0,0,0
114503470,724,899,0,0,0
114503500,1074,967,0,0,0
114503530,1037,792,0,0,0
114503591,801,456,0,0,0
114503620,532,454,0,0,0
114503650,686,875,0,0,0
114503709,1100,991,0,0,0
114503740,1054,817,0,0,0
114503772,816,481,0,0,0
114503832,539,446,0,0,0
114503867,658,863,0,0,0
114503900,1081,994,0,0,0
114503960,1054,818,0,0,0
114503988,816,437,0,0,0
114504022,532,432,0,0,0
114504080,632,848,0,0,0
114504111,1072,1000,0,0,0
114504142,1058,849,0,0,0
