time,ir,red,spo2,hr,temp

150028719,303,721,0,0,0
150028854,1531,1213,0,0,0
150028882,1184,1255,0,0,0
150028920,1184,1255,0,0,0
150028981,1184,1255,0,0,0
150029015,1273,711,0,0,0
150029044,1493,1032,0,0,0
150029104,1493,1032,0,0,0
150029134,1493,1032,0,0,0
150029163,683,112,0,0,0
150029214,1137,493,0,0,0
150029245,1137,493,0,0,0
150029273,1137,493,0,0,0
150029325,204,344,0,0,0
150029351,424,0,0,0,0
150029379,424,0,0,0,0
150029430,424,0,0,0,0
150029458,899,1247,0,0,0
150029486,287,694,0,0,0
150029536,287,694,0,0,0
150029565,287,694,0,0,0
150029589,1506,1184,0,0,0
150029644,1222,1295,0,0,0
150029670,1222,1295,0,0,0
150029698,1222,1295,0,0,0
150029750,1309,723,0,0,0
150029778,1558,1076,0,0,0
150029804,1558,1076,0,0,0
150029859,1558,1076,0,0,0
150029884,716,51,0,0,0
150029912,1221,527,0,0,0
150029964,1221,527,0,0,0
150029992,1221,527,0,0,0
150030020,210,216,0,0,0
150030072,446,0,0,0,0
150030100,446,0,0,0,0
150030125,446,0,0,0,0
150030178,871,1158,0,0,0
150030204,263,604,0,0,0
150030231,42753,500,0,0,0
150030282,268,413,0,0,0
150030311,1499,1044,0,0,0
150030335,1462,1256,0,0,0
150030388,1221,618,0,0,0
150030414,1501,1082,0,0,0
150030441,1137,493,0,0,0
150030492,1105,1268,0,0,0
150030521,1105,1268,0,0,0
150030548,1105,1268,0,0,0
150030599,1291,701,0,0,0
150030626,1480,1072,0,0,0
150030651,1480,1072,0,0,0
150030702,710,65,0,0,0
150030730,1160,528,0,0,0
150030757,1160,528,0,0,0
150030808,1160,528,0,0,0
150030836,150,199,0,0,0
150030861,435,2,0,0,0
150030915,435,2,0,0,0
150030941,435,2,0,0,0
150030969,747,1162,0,0,0
150031021,225,587,0,0,0
150031056,225,587,0,0,0
150031091,225,587,0,0,0
150031143,1436,1241,0,0,0
150031169,1125,1324,0,0,0
150031197,1125,1324,0,0,0
150031249,1125,1324,0,0,0
150031277,1318,804,0,0,0
150031305,1522,1106,0,0,0
150031356,1522,1106,0,0,0
150031384,1522,1106,0,0,0
150031409,786,157,0,0,0
150031463,1220,577,0,0,0
150031489,1220,577,0,0,0
150031516,1220,577,0,0,0
150031567,213,221,0,0,0
150031595,555,2,0,0,0
150031620,555,2,0,0,0
150031673,555,2,0,0,0
150031700,740,1183,0,0,0
150031728,275,484,0,0,0
150031780,275,484,0,0,0
150031812,275,484,0,0,0
150031840,1455,1236,0,0,0
150031892,1154,1226,0,0,0
150031921,1154,1226,0,0,0
150031946,1154,1226,0,0,0
150032000,1332,788,0,0,0
150032027,1576,1144,0,0,0
150032055,1576,1144,0,0,0
150032108,1576,1144,0,0,0
150032137,803,131,0,0,0
150032163,1282,613,0,0,0
150032246,1282,613,0,0,0
150032279,1282,613,0,0,0
150032305,234,135,0,0,0
150032359,595,12,0,0,0
150032385,595,12,0,0,0
150032412,595,12,0,0,0
150032464,689,1056,0,0,0
150032493,224,425,0,0,0
150032515,224,425,0,0,0
150032567,224,1255,0,0,0
150032594,1046,1245,0,0,0
150032620,1046,1245,0,0,0
150032667,1046,1245,0,0,0
150032692,1363,845,0,0,0
150032717,1508,1119,0,0,0
150032741,826,129,0,0,0
150032790,240,107,0,0,0
150032815,608,1051,0,0,0
150032840,1460,1240,0,0,0
150032864,1372,881,0,0,0
150032914,856,157,0,0,0
150032938,240,70,0,0,0
150032963,561,1021,0,0,0
150032987,1464,1302,0,0,0
150033038,1409,932,0,0,0
150033064,877,173,0,0,0
150033099,253,44,0,0,0
150033152,486,996,0,0,0
150033179,1459,1282,0,0,0
150033202,1434,954,0,0,0
150033249,928,178,0,0,0
150033275,250,0,0,0,0
150033299,426,961,0,0,0
150033325,1440,1354,0,0,0
150033372,1471,991,0,0,0
150033397,961,219,0,0,0
150033421,268,0,0,0,0
150033446,372,927,0,0,0
150033494,1436,1387,0,0,0
150033519,1496,1017,0,0,0
150033542,1007,245,0,0,0
150033567,270,0,0,0,0
150033613,324,894,0,0,0
150033639,1389,1418,0,0,0
150033662,1513,1037,0,0,0
150033688,1048,320,0,0,0
150033734,307,0,0,0,0
150033760,309,837,0,0,0
150033783,1303,1342,0,0,0
150033808,42753,500,0,0,0
150033854,1299,1317,0,0,0
150033881,706,1083,0,0,0
150033904,706,1083,0,0,0
150033929,1499,1044,0,0,0
150033975,1462,1256,0,0,0
150034001,1501,1082,0,0,0
150034024,428,0,0,0,0
150034049,1607,1113,0,0,0
150034096,1207,548,0,0,0
150034122,1084,381,0,0,0
150034145,325,0,0,0,0
150034171,275,774,0,0,0
150034217,1265,1342,0,0,0
150034243,1514,1058,0,0,0
150034266,1125,427,0,0,0
150034291,357,0,0,0,0
150034337,253,708,0,0,0
150034363,1224,1337,0,0,0
150034386,1544,1079,0,0,0
150034411,1147,465,0,0,0
150034457,389,0,0,0,0
150034481,249,686,0,0,0
150034505,1195,1303,0,0,0
150034577,1568,1090,0,0,0
150034623,1183,508,0,0,0
150034675,435,0,0,0,0
150034702,216,599,0,0,0
150034725,1162,1284,0,0,0
150034774,1554,1125,0,0,0
150034805,1216,528,0,0,0
150034831,476,0,0,0,0
150034879,197,483,0,0,0
150034903,1120,1290,0,0,0
150034929,1576,1124,0,0,0
150034976,162,435,0,0,0
150035002,1096,1275,0,0,0
150035025,1560,1164,0,0,0
150035050,181,396,0,0,0
150035096,1033,1278,0,0,0
150035122,180,342,0,0,0
150035145,207,270,0,0,0
150035171,198,211,0,0,0
150035219,796,1188,0,0,0
150035245,1499,1236,0,0,0
150035268,737,137,0,0,0
150035294,207,185,0,0,0
150035340,724,1146,0,0,0
150035367,880,118,0,0,0
150035390,214,138,0,0,0
150035415,648,1090,0,0,0
150035462,838,166,0,0,0
150035489,231,106,0,0,0
150035512,594,1063,0,0,0
150035537,904,173,0,0,0
150035585,245,76,0,0,0
150035609,928,170,0,0,0
150035634,276,60,0,0,0
150035660,485,974,0,0,0
150035707,944,240,0,0,0
150035732,294,46,0,0,0
150035756,987,290,0,0,0
150035826,1014,345,0,0,0
150035876,319,8,0,0,0
150035924,348,876,0,0,0
150035949,1487,986,0,0,0
150035973,1064,394,0,0,0
150035999,1475,1108,0,0,0
150036050,1112,445,0,0,0
150036075,370,0,0,0,0
150036099,1505,1099,0,0,0
150036145,1138,485,0,0,0
150036171,1539,1145,0,0,0
150036194,1178,511,0,0,0
150036219,428,0,0,0,0
150036267,1607,1113,0,0,0
150036293,1207,548,0,0,0
150036316,474,0,0,0,0
150036340,1567,1126,0,0,0
150036387,1224,569,0,0,0
150036413,1576,1164,0,0,0
150036436,1244,604,0,0,0
150036461,1562,1174,0,0,0
150036508,1271,638,0,0,0
150036533,614,21,0,0,0
150036557,1560,1194,0,0,0
150036582,1299,668,0,0,0
150036629,922,1258,0,0,0
150036656,1553,1208,0,0,0
150036680,1324,709,0,0,0
150036705,848,1222,0,0,0
150036752,1539,1236,0,0,0
150036786,1337,735,0,0,0
150036829,765,1209,0,0,0
150036888,1528,1252,0,0,0
150036921,1348,774,0,0,0
150036946,732,1209,0,0,0
150036993,1511,1274,0,0,0
150037017,1360,818,0,0,0
150037043,662,1101,0,0,0
150037067,1503,1275,0,0,0
150037114,594,1055,0,0,0
150037138,1472,1291,0,0,0
150037163,549,1009,0,0,0
150037212,1461,1311,0,0,0
150037238,489,995,0,0,0
150037261,1428,1327,0,0,0
150037286,1422,972,0,0,0
150037333,42753,500,0,0,0
150037358,383,907,0,0,0
150037381,765,1209,0,0,0
150037406,1528,1252,0,0,0
150037452,1348,774,0,0,0
150037478,732,1209,0,0,0
150037500,1511,1274,0,0,0
150037525,1360,818,0,0,0
150037571,1332,1248,0,0,0
150037597,1280,1007,0,0,0
150037620,1403,1320,0,0,0
150037644,1424,990,0,0,0
150037691,317,65,0,0,0
150037718,409,935,0,0,0
150037745,1364,1343,0,0,0
150037793,404,58,0,0,0
150037833,385,887,0,0,0
150037913,359,0,0,0,0
150037940,356,854,0,0,0
150037964,1280,1333,0,0,0
150038012,349,0,0,0,0
150038038,333,815,0,0,0
150038064,1243,1329,0,0,0
150038088,416,14,0,0,0
150038136,300,757,0,0,0
150038162,437,65,0,0,0
150038187,297,691,0,0,0
150038211,1194,1313,0,0,0
150038261,470,11,0,0,0
150038287,290,627,0,0,0
150038313,513,15,0,0,0
150038365,251,558,0,0,0
150038389,1122,1294,0,0,0
150038415,553,30,0,0,0
150038467,248,509,0,0,0
150038494,1238,662,0,0,0
150038519,605,45,0,0,0
150038568,227,457,0,0,0
150038597,1297,654,0,0,0
150038623,644,58,0,0,0
150038671,1269,679,0,0,0
150038695,1335,788,0,0,0
150038740,1356,823,0,0,0
150038814,797,153,0,0,0
150038841,225,176,0,0,0
150038864,1351,870,0,0,0
150038890,839,182,0,0,0
150038939,258,148,0,0,0
150038966,1478,1240,0,0,0
150038989,1375,895,0,0,0
150039015,1416,1295,0,0,0
150039062,1396,932,0,0,0
150039089,1481,1307,0,0,0
150039112,1425,965,0,0,0
150039138,932,240,0,0,0
150039186,1423,1371,0,0,0
150039212,1419,998,0,0,0
150039235,1380,1329,0,0,0
150039261,1346,1335,0,0,0
150039307,1448,1013,0,0,0
150039333,1305,1335,0,0,0
150039356,1461,1050,0,0,0
150039380,1275,1340,0,0,0
150039428,1496,1070,0,0,0
150039453,1115,485,0,0,0
150039476,1239,1339,0,0,0
150039501,264,675,0,0,0
150039569,1199,1311,0,0,0
150039610,277,646,0,0,0
150039661,312,595,0,0,0
150039685,1154,1313,0,0,0
150039710,1545,1145,0,0,0
150039733,237,575,0,0,0
150039782,1117,1302,0,0,0
150039805,1554,1161,0,0,0
150039830,240,473,0,0,0
150039853,1069,1285,0,0,0
150039901,220,424,0,0,0
150039924,227,373,0,0,0
150039949,967,1254,0,0,0
150039972,232,337,0,0,0
150040022,906,1221,0,0,0
150040045,259,321,0,0,0
150040070,852,1222,0,0,0
150040093,1458,1223,0,0,0
150040142,1287,947,0,0,0
150040166,848,397,0,0,0
150040191,401,396,0,0,0
150040214,1332,1248,0,0,0
150040263,1280,1007,0,0,0
150040287,900,483,0,0,0
150040321,671,1089,0,0,0
150040400,1347,1319,0,0,0
150040425,460,407,0,0,0
150040450,667,1127,0,0,0
150040497,926,517,0,0,0
150040524,492,458,0,0,0
150040547,1311,1119,0,0,0
150040572,980,589,0,0,0
