time,spo2,hr,temp
14:01:52.714,,,33.8
14:01:53.177,97,78,
14:01:56.087,95,,
14:01:59.102,93,80,
14:02:02.128,92,,
14:02:05.217,93,80,34.1
14:02:08.183,93,,
14:02:11.196,93,81,
14:02:14.222,93,,
14:02:17.239,92,,
14:02:20.325,91,83,34.2
14:02:23.267,90,80,
14:02:26.304,91,84,
14:02:29.308,89,86,
14:02:32.334,90,86,
14:02:35.445,89,83,34.1
14:02:38.387,87,85,
14:02:41.415,91,87,
14:02:44.428,92,87,
14:02:47.454,90,85,
14:02:50.526,89,,34.5
14:02:53.497,91,86,
14:02:56.522,91,82,
14:02:59.548,93,,
14:03:02.563,92,83,
14:03:05.652,95,79,33.8
14:03:08.594,97,,
14:03:11.619,97,75,
14:03:14.634,96,71,
14:03:29.754,98,74,
14:03:35.867,96,69,34.4
14:03:38.822,96,72,
