time,spo2,hr,temp
13:14:53.135,98,,28.8
13:14:56.195,98,74,
13:14:59.224,96,,
13:15:02.253,96,,
13:15:05.252,94,71,
13:15:08.255,94,76,28.6
13:15:11.313,93,,
13:15:14.386,92,,
13:15:17.374,96,77,
13:15:20.395,97,79,
13:15:23.346,99,,28.5
13:15:26.434,98,78,
13:15:29.434,97,,
13:15:32.465,98,77,
13:15:35.524,99,76,
13:15:38.466,98,75,28.5
13:15:41.524,97,,
13:15:44.554,100,,
13:15:47.582,100,,
13:15:50.590,100,,
13:15:53.586,100,,28.7
13:15:56.701,100,,
13:15:59.674,100,,
13:16:02.676,99,,
13:16:05.722,95,72,
13:16:08.686,94,71,28.6
13:16:11.733,95,75,
13:16:14.876,96,71,
13:16:17.823,98,76,
13:16:20.855,98,72,
13:16:23.796,100,,28.6
13:16:26.852,100,,
13:16:29.882,100,,
13:16:32.913,100,,
13:16:35.913,100,,
13:16:38.887,100,,28.6
13:16:41.974,100,,
13:16:44.974,100,,
