time,cnt,ir,red,green,spo2,hr,temp
13:34:40:240,2036,129823,124329,15643,0,0,34.2
13:34:40:288,2048,129823,124329,15643,100,0,0
13:34:40:339,2070,129771,124289,15648,0,0,0
13:34:40:388,2091,129830,124315,15684,0,0,0
13:34:40:437,2113,129852,124331,15675,0,0,0
13:34:40:486,2134,129901,124333,15711,0,0,0
13:34:40:534,2155,129923,124370,15734,0,0,0
13:34:40:583,2178,129902,124350,15737,0,0,0
13:34:40:628,2226,129924,124356,15769,0,0,0
13:34:40:677,2275,129913,124364,15773,0,0,0
13:34:40:726,2323,129856,124328,15789,0,0,0
13:34:40:775,2371,129743,124324,15812,0,0,0
13:34:40:823,2420,129695,124286,15818,0,0,0
13:34:40:872,2468,129765,124361,15862,0,0,0
13:34:40:923,2517,129806,124340,15852,0,0,0
13:34:40:974,2565,129864,124399,15903,0,0,0
13:34:41:019,2614,130063,124457,15912,0,0,0
13:34:41:067,2662,130122,124508,15933,0,0,0
13:34:41:119,2710,130132,124493,15933,0,0,0
13:34:41:165,2759,130156,124505,15985,0,0,0
13:34:41:214,2807,130180,124522,15980,0,0,0
13:34:41:262,2856,130145,124485,15973,0,0,0
13:34:41:311,2904,130122,124496,16018,0,0,0
13:34:41:361,2952,130084,124470,16021,0,0,0
13:34:41:411,3001,130090,124437,16034,0,0,0
13:34:41:459,3049,130109,124462,16030,0,0,0
13:34:41:506,3098,130112,124443,16053,0,0,0
13:34:41:556,3146,130094,124448,16061,0,0,0
13:34:41:605,3194,130077,124417,16053,0,0,0
13:34:41:716,3243,130093,124427,16084,0,0,0
13:34:41:749,3291,130068,124398,16096,0,0,0
13:34:41:797,3340,130080,124440,16111,0,0,0
13:34:41:847,3388,130145,124390,16120,0,0,0
13:34:41:899,3436,130097,124379,16125,0,0,0
13:34:41:944,3533,130206,124181,16702,0,0,0
13:34:41:993,3581,130309,124276,16735,0,0,0
13:34:42:041,3630,130336,124229,16714,0,0,0
13:34:42:091,3678,130382,124298,16737,0,0,0
13:34:42:140,3726,130378,124279,16754,0,0,0
13:34:42:187,3775,130408,124289,16773,0,0,0
13:34:42:237,3823,130423,124294,16780,0,0,0
13:34:42:286,3872,130414,124282,16799,0,0,0
13:34:42:336,3920,130453,124285,16800,0,0,0
13:34:42:385,3968,130457,124295,16807,0,0,0
13:34:42:434,4017,130510,124273,16829,0,0,0
13:34:42:482,4065,130387,124263,16831,0,0,0
13:34:42:531,4114,130081,124195,16840,0,0,0
13:34:42:580,4162,130226,124237,16835,0,0,0
13:34:42:629,4210,130402,124313,16889,0,0,0
13:34:42:677,4259,130438,124325,16885,0,0,0
13:34:42:727,4307,130453,124332,16879,0,0,0
13:34:42:776,4356,130430,124308,16910,0,0,0
13:34:42:825,4404,130448,124376,16900,0,0,0
13:34:42:971,4452,130439,124304,16931,0,0,0
13:34:43:019,4501,130453,124286,16926,0,0,0
13:34:43:117,4550,130491,124314,16960,0,0,0
13:34:43:118,4598,130503,124332,16958,0,0,0
13:34:43:166,4646,130158,124203,16957,0,0,0
13:34:43:217,4791,129945,124103,16941,0,0,0
13:34:43:312,4840,130133,124142,16956,0,0,0
13:34:43:367,4899,130274,124247,16981,98,0,0
13:34:43:411,4937,130301,124224,16969,0,0,0
13:34:43:461,4985,130296,124226,16993,0,0,0
13:34:43:508,5082,130292,124230,16981,0,0,0
13:34:43:555,5130,130315,124237,17031,0,0,0
13:34:43:614,5178,130303,124230,17003,0,0,0
13:34:43:626,5227,130385,124221,17011,0,0,0
13:34:43:648,5276,130358,124225,17022,0,0,0
13:34:43:658,5324,129776,123998,16997,0,0,0
13:34:43:669,5373,129748,123987,16996,0,0,0
13:34:43:711,5432,129988,124074,17020,0,0,0
13:34:43:711,5454,130152,124130,17020,0,0,0
13:34:43:711,5475,130168,124171,17050,0,0,0
13:34:43:714,5497,130197,124167,17040,0,0,0
13:34:43:726,5518,130206,124173,17050,0,0,0
13:34:43:749,5540,130276,124194,17060,0,0,0
13:34:43:770,5561,130294,124210,17077,0,0,0
13:34:43:796,5583,130348,124217,17074,0,0,0
13:34:43:819,5604,130356,124216,17074,0,0,0
13:34:43:841,5626,130113,124142,17111,0,0,0
13:34:43:883,5647,129569,123927,17057,0,0,0
13:34:43:885,5669,129669,123978,17062,0,0,0
13:34:43:908,5690,129919,124075,17075,0,0,0
13:34:43:931,5712,130091,124128,17099,0,0,0
13:34:43:953,5733,130081,124130,17097,0,0,0
13:34:43:965,5755,130024,124091,17105,0,0,0
13:34:43:988,5776,130052,124098,17131,0,0,0
13:34:44:010,5798,130092,124109,17116,0,0,0
13:34:44:032,5819,130191,124093,17136,0,0,0
13:34:44:055,5841,130147,124124,17153,0,0,0
13:34:44:100,5862,129393,123845,17149,0,0,0
13:34:44:100,5884,129650,123971,17151,0,0,0
13:34:44:123,5905,129816,124049,17162,0,0,0
13:34:44:145,5927,129872,124063,17233,0,0,0
13:34:44:168,5948,129868,124067,17190,0,0,0
13:34:44:191,5970,129968,124130,17213,0,0,0
13:34:44:212,5991,130053,124159,17212,0,0,0
13:34:44:235,6013,130156,124233,17210,0,0,0
13:34:44:257,6034,130168,124208,17240,0,0,0
13:34:44:269,6056,130145,124204,17224,0,0,0
13:34:44:312,6077,129486,123958,17210,0,0,0
13:34:44:312,6099,129373,123901,17210,0,0,0
13:34:44:336,6120,129604,124011,17202,0,0,0
13:34:44:361,6142,129655,124043,17203,0,0,0
13:34:44:381,6163,129865,124107,17216,0,0,0
13:34:44:404,6185,129898,124116,17219,0,0,0
13:34:44:426,6206,129915,124127,17230,0,0,0
13:34:44:449,6228,129873,124124,17226,0,0,0
13:34:44:471,6249,129852,124093,17224,0,0,0
13:34:44:495,6271,129847,124113,17231,0,0,0
13:34:44:548,6292,129836,124099,17238,0,0,0
13:34:44:548,6314,129853,124124,17236,0,0,0
13:34:44:549,6335,129877,124127,17229,0,0,0
13:34:44:573,6357,129904,124112,17251,0,0,0
13:34:44:595,6378,129950,124154,17240,0,0,0
13:34:44:618,6400,130049,124145,17245,0,0,0
13:34:44:640,6421,130065,124184,17246,0,0,0
13:34:44:663,6443,130114,124176,17270,0,0,0
13:34:44:685,6464,130140,124186,17273,0,0,0
13:34:44:708,6486,130158,124221,17272,0,0,0
13:34:44:749,6508,130206,124239,17278,0,0,0
13:34:44:752,6529,130205,124250,17263,0,0,0
13:34:44:776,6551,130162,124220,17286,0,0,0
13:34:44:798,6572,129897,124158,17259,0,0,0
13:34:44:820,6594,129637,124017,17258,0,0,0
13:34:44:843,6615,129422,123933,17234,0,0,0
13:34:44:854,6637,129299,123880,17229,0,0,0
13:34:44:877,6658,129343,123854,17244,0,0,0
13:34:44:899,6680,129366,123906,17263,0,0,0
13:34:44:930,6701,129602,123986,17241,0,0,0
13:34:44:961,6723,129696,124032,17241,0,0,0
13:34:44:964,6744,129801,124077,17258,0,0,0
13:34:44:989,6766,129867,124093,17254,0,0,0
13:34:45:013,6787,129911,124105,17269,0,0,0
13:34:45:035,6809,129904,124127,17278,0,0,0
13:34:45:059,6830,129844,124079,17262,0,0,0
13:34:45:081,6852,129818,124089,17288,0,0,0
13:34:45:103,6873,129801,124085,17263,0,0,0
13:34:45:128,6895,129825,124079,17290,0,0,0
13:34:45:137,6916,129852,124152,17293,0,0,0
13:34:45:192,6938,129840,124121,17277,0,0,0
13:34:45:192,6960,129992,124170,17285,0,0,0
13:34:45:203,6981,130060,124173,17303,0,0,0
13:34:45:225,7003,130080,124193,17314,0,0,0
13:34:45:247,7024,130075,124191,17305,0,0,0
13:34:45:272,7046,130117,124211,17309,0,0,0
13:34:45:294,7067,130154,124212,17295,0,0,0
13:34:45:329,7089,130177,124214,17326,0,0,0
13:34:45:340,7110,130183,124237,17318,0,0,0
13:34:45:360,7131,130189,124213,17326,0,0,0
13:34:45:400,7153,130212,124250,17323,0,0,0
13:34:45:432,7174,130067,124242,17310,0,0,0
13:34:45:432,7196,129770,124082,17306,0,0,0
13:34:45:440,7217,129368,123898,17293,0,0,0
13:34:45:464,7239,129374,123915,17289,0,0,0
13:34:45:483,7260,129434,123917,17278,0,0,0
13:34:45:507,7282,129541,123963,17285,0,0,0
13:34:45:531,7303,129663,124036,17299,0,0,0
13:34:45:550,7325,129766,124058,17323,0,0,0
13:34:45:576,7346,129886,124101,17313,0,0,0
13:34:45:620,7368,129949,124143,17306,0,0,0
13:34:45:620,7389,130043,124137,17322,0,0,0
13:34:45:646,7411,130031,124169,17339,0,0,0
13:34:45:665,7432,130027,124154,17314,0,0,0
13:34:45:688,7454,130021,124134,17327,0,0,0
13:34:45:711,7475,129945,124140,17307,0,0,0
13:34:45:721,7497,129928,124122,17310,0,0,0
13:34:45:744,7518,129992,124144,17343,0,0,0
13:34:45:767,7540,130073,124176,17338,0,0,0
13:34:45:801,7561,130085,124196,17342,0,0,0
13:34:45:855,7583,130167,124220,17343,0,0,0
13:34:45:856,7604,130214,124223,17349,0,0,0
13:34:45:856,7626,130243,124233,17354,0,0,0
13:34:45:879,7647,130271,124263,17366,0,0,0
13:34:45:903,7669,130281,124258,17350,0,0,0
13:34:45:925,7690,130343,124285,17364,0,0,0
13:34:45:947,7712,130366,124258,17355,0,0,0
13:34:45:971,7733,130349,124279,17362,0,0,0
13:34:45:993,7755,130194,124228,17358,0,0,0
13:34:46:015,7777,129895,124131,17365,0,0,0
13:34:46:065,7798,129634,124026,17336,0,0,0
13:34:46:065,7820,129526,123958,17354,0,0,0
13:34:46:068,7841,129492,123948,17325,0,0,0
13:34:46:094,7863,129527,123955,17315,0,0,0
13:34:46:115,7884,129632,124010,17335,0,0,0
13:34:46:150,7917,129748,124052,17339,97,0,0
13:34:46:171,7939,129854,124077,17351,0,0,0
13:34:46:193,7960,129940,124132,17357,0,0,0
13:34:46:215,7982,130004,124201,17359,0,0,0
13:34:46:239,8003,130067,124172,17358,0,0,0
13:34:46:283,8024,130081,124181,17383,0,0,0
13:34:46:283,8046,130051,124195,17364,0,0,0
13:34:46:306,8068,129996,124146,17358,0,0,0
13:34:46:329,8089,130005,124164,17368,0,0,0
13:34:46:340,8111,130000,124160,17352,0,0,0
13:34:46:363,8132,130039,124166,17383,0,0,0
13:34:46:385,8154,130060,124172,17364,0,0,0
13:34:46:408,8175,130113,124172,17393,0,0,0
13:34:46:431,8197,130156,124223,17385,0,0,0
13:34:46:454,8218,130201,124213,17380,0,0,0
13:34:46:507,8240,130247,124218,17401,0,0,0
13:34:46:507,8261,130305,124210,17379,0,0,0
13:34:46:519,8283,130277,124235,17401,0,0,0
13:34:46:543,8304,130330,124263,17383,0,0,0
13:34:46:565,8326,130359,124278,17412,0,0,0
13:34:46:589,8347,130331,124267,17405,0,0,0
13:34:46:610,8369,130196,124197,17409,0,0,0
13:34:46:622,8390,129841,124086,17396,0,0,0
13:34:46:656,8412,129568,123953,17370,0,0,0
13:34:46:666,8433,129457,123912,17374,0,0,0
13:34:46:717,8455,129405,123900,17363,0,0,0
13:34:46:721,8476,129474,123889,17366,0,0,0
13:34:46:731,8498,129575,123956,17384,0,0,0
13:34:46:768,8519,129707,123942,17361,0,0,0
13:34:46:778,8541,129766,124051,17385,0,0,0
13:34:46:799,8562,129948,124101,17404,0,0,0
13:34:46:824,8584,130029,124129,17403,0,0,0
13:34:46:847,8605,130004,124106,17387,0,0,0
13:34:46:869,8627,130031,124123,17418,0,0,0
13:34:46:892,8648,129976,124128,17444,0,0,0
13:34:46:941,8670,130004,124136,17399,0,0,0
13:34:46:941,8691,129990,124144,17418,0,0,0
13:34:46:947,8713,130013,124140,17408,0,0,0
13:34:46:970,8734,130037,124156,17407,0,0,0
13:34:46:993,8756,130114,124169,17420,0,0,0
13:34:47:015,8777,130154,124196,17416,0,0,0
13:34:47:038,8799,130208,124197,17434,0,0,0
13:34:47:059,8820,130247,124232,17430,0,0,0
13:34:47:082,8842,130272,124231,17434,0,0,0
13:34:47:104,8863,130301,124261,17448,0,0,0
13:34:47:158,8885,130327,124263,17426,0,0,0
13:34:47:158,8906,130294,124257,17444,0,0,0
