time,cnt,ir,red,green,spo2,hr,temp
17:03:54:795,2026,117013,110506,8032,0,0,31.7
17:03:54:844,2038,117013,110506,8032,96,0,0
17:03:54:892,2060,116478,110318,7223,0,0,0
17:03:54:944,2081,116658,109515,7905,0,0,0
17:03:54:992,2103,116369,109433,7279,0,0,0
17:03:55:043,2124,117345,109942,7887,0,0,0
17:03:55:090,2146,116796,109898,7120,0,0,0
17:03:55:187,2167,117026,109340,7898,0,0,0
17:03:55:235,2214,117315,110019,7520,0,0,0
17:03:55:285,2263,116571,109329,7322,0,0,0
17:03:56:214,3358,117001,109619,7071,99,0,33.9
17:03:56:261,3379,117247,109186,7897,0,0,0
17:03:56:309,3401,117499,109869,7466,0,0,0
17:03:56:358,3422,116893,109078,7345,0,0,0
17:03:56:456,3444,117744,109772,7822,0,0,0
17:03:56:505,3473,117161,109612,7053,0,0,0
17:03:56:506,3521,117455,109149,7898,0,0,0
17:03:56:553,3569,117422,109811,7400,0,0,0
17:03:56:603,3618,116643,108867,7341,0,0,0
17:03:56:649,3667,117254,109534,7757,0,0,0
17:03:56:698,3715,117041,108925,7804,0,0,0
17:03:56:747,3764,117102,109554,7289,0,0,0
17:03:56:794,3812,116566,108757,7314,0,0,0
17:03:56:846,3860,117490,109476,7605,0,0,0
17:03:56:846,3908,116827,109155,6881,0,0,0
17:03:56:945,3957,117355,108854,7755,0,0,0
17:03:56:994,4005,117291,109417,7196,0,0,0
17:03:57:042,4054,116854,108564,7299,0,0,0
17:03:57:139,4102,117701,109239,7549,0,0,0
17:03:57:140,4123,116922,108956,6873,0,0,0
17:03:57:968,4876,166850,135623,15295,0,0,0
17:03:58:065,4924,166901,135474,15363,0,0,0
17:03:58:115,4973,167105,135553,15287,0,0,0
17:03:58:268,5022,167385,135688,15417,0,0,0
17:03:58:270,5166,167469,135799,15326,0,0,0
17:03:58:302,5215,167470,135708,15429,0,0,0
17:03:58:324,5312,167535,135707,15481,0,0,0
17:03:58:347,5360,167419,135511,15463,0,0,0
17:03:58:348,5457,167575,135600,15376,0,0,0
17:03:58:358,5513,168155,135964,15509,0,0,0
17:03:58:409,5547,168407,136168,15425,0,0,0
17:03:58:410,5569,168521,136093,15517,0,0,0
17:03:58:410,5591,168627,136239,15431,0,0,0
17:03:58:410,5613,168346,135866,15575,0,0,0
17:03:58:436,5634,169744,137007,15759,0,0,0
17:03:58:467,5656,171915,138627,16047,0,0,0
17:03:58:469,5678,173905,140216,16555,0,0,0
17:03:58:480,5699,174785,140324,16815,0,0,0
17:03:58:501,5721,175025,138971,16967,0,0,0
17:03:58:524,5743,174926,138472,17021,0,0,0
17:03:58:571,5764,172372,134962,16704,0,0,0
17:03:58:572,5786,171492,133813,16545,0,0,0
17:03:58:591,5808,171191,133215,16568,0,0,0
17:03:58:639,5829,171245,133010,16559,0,0,0
17:03:58:649,5851,171532,133273,16687,0,0,0
17:03:58:684,5872,171578,133506,16723,0,0,0
17:03:58:694,5894,170373,133511,16944,0,0,0
17:03:58:716,5916,169112,132792,17029,0,0,0
17:03:58:729,5937,169456,132974,17086,0,0,0
17:03:58:752,5959,169959,133124,17176,0,0,0
17:03:58:799,5981,170152,133198,17079,0,0,0
17:03:58:799,6002,170291,133235,17182,0,0,0
17:03:58:818,6024,170475,133197,17083,0,0,0
17:03:58:830,6045,170647,133202,17169,0,0,0
17:03:58:864,6067,170685,133114,17057,0,0,0
17:03:58:884,6088,170749,133100,17146,0,0,0
17:03:58:897,6110,170717,133120,17183,0,0,0
17:03:58:930,6132,170788,133257,17160,0,0,0
17:03:58:949,6153,170991,133348,17186,0,0,0
17:03:58:962,6175,171064,133352,17255,0,0,0
17:03:58:998,6197,170531,133264,17237,0,0,0
17:03:59:007,6218,170184,133111,17166,0,0,0
17:03:59:029,6240,170163,133049,17206,0,0,0
17:03:59:072,6262,170418,133221,17157,0,0,0
17:03:59:088,6295,170564,133209,17304,99,0,0
17:03:59:106,6316,170604,133332,17229,0,0,0
17:03:59:118,6338,170515,133213,17247,0,0,0
17:03:59:143,6359,170639,133333,17274,0,0,0
17:03:59:164,6381,170501,133270,17177,0,0,0
17:03:59:186,6402,170607,133208,17315,0,0,0
17:03:59:225,6424,170571,133295,17219,0,0,0
17:03:59:244,6446,170465,133145,17257,0,0,0
17:03:59:256,6467,170639,133250,17298,0,0,0
17:03:59:278,6489,170511,133217,17251,0,0,0
17:03:59:312,6510,170669,133307,17250,0,0,0
17:03:59:344,6532,170614,133170,17311,0,0,0
17:03:59:367,6553,170786,133333,17331,0,0,0
17:03:59:388,6575,170625,133260,17229,0,0,0
