time,ir,red,spo2,hr,temp

13:29:02.070,110215,0,0,0,0
13:29:02.197,110294,0,0,0,0
13:29:02.224,110297,0,0,0,0
13:29:02.249,110250,0,0,0,0
13:29:02.315,110273,0,0,0,0
13:29:02.347,110323,0,0,0,0
13:29:02.377,110345,0,0,0,0
13:29:02.437,110347,0,0,0,0
13:29:02.470,110325,0,0,0,0
13:29:02.496,110256,0,0,0,0
13:29:02.550,110229,0,0,0,0
13:29:02.574,110233,0,0,0,0
13:29:02.600,110225,0,0,0,0
13:29:02.653,110227,0,0,0,0
13:29:02.679,110202,0,0,0,0
13:29:02.703,110197,0,0,0,0
13:29:02.751,110156,0,0,0,0
13:29:02.778,110147,0,0,0,0
13:29:02.804,110203,0,0,0,0
13:29:02.827,110175,0,0,0,0
13:29:02.876,110111,0,0,0,0
13:29:02.903,110039,0,0,0,0
13:29:02.928,110091,0,0,0,0
13:29:02.952,110104,0,0,0,0
13:29:03.001,110095,0,0,0,0
13:29:03.027,110050,0,0,0,0
13:29:03.053,110051,0,0,0,0
13:29:03.102,110035,0,0,0,0
13:29:03.126,110023,0,0,0,0
13:29:03.152,110004,0,0,0,0
13:29:03.201,110016,0,0,0,0
13:29:03.227,110027,0,0,0,0
13:29:03.250,110036,0,0,0,0
13:29:03.276,110042,0,0,0,0
13:29:03.323,110036,0,0,0,0
13:29:03.349,110039,0,0,0,0
13:29:03.372,109976,0,0,0,0
13:29:03.397,109945,0,0,0,0
13:29:03.445,109925,0,0,0,0
13:29:03.470,109939,0,0,0,0
13:29:03.494,109961,0,0,0,0
13:29:03.519,109938,0,0,0,0
13:29:03.568,109976,0,0,0,0
13:29:03.593,109980,0,0,0,0
13:29:03.617,109973,0,0,0,0
13:29:03.642,109985,0,0,0,0
13:29:03.690,109991,0,0,0,0
13:29:03.717,109899,0,0,0,0
13:29:03.740,109929,0,0,0,0
13:29:03.765,109936,0,0,0,0
13:29:03.814,109928,0,0,0,0
13:29:03.840,109920,0,0,0,0
13:29:03.864,109914,0,0,0,0
13:29:03.918,109913,0,0,0,0
13:29:03.943,109909,0,0,0,0
13:29:03.968,109930,0,0,0,0
13:29:04.019,109939,0,0,0,0
13:29:04.045,109952,0,0,0,0
13:29:04.070,109962,0,0,0,0
13:29:04.121,109947,0,0,0,0
13:29:04.145,109946,0,0,0,0
13:29:04.170,109938,0,0,0,0
13:29:04.194,109944,0,0,0,0
13:29:04.245,109997,0,0,0,0
13:29:04.270,110011,0,0,0,0
13:29:04.296,110046,0,0,0,0
13:29:04.363,110058,0,0,0,0
13:29:04.408,110040,0,0,0,0
13:29:04.479,110074,0,0,0,0
13:29:04.504,110175,0,0,0,0
13:29:04.528,110116,0,0,0,0
13:29:04.578,110064,0,0,0,0
13:29:04.605,110013,0,0,0,0
13:29:04.629,110041,0,0,0,0
13:29:04.654,110058,0,0,0,0
13:29:04.701,110024,0,0,0,0
13:29:04.726,110033,0,0,0,0
13:29:04.752,110041,0,0,0,0
13:29:04.799,110044,0,0,0,0
13:29:04.822,110012,0,0,0,0
13:29:04.848,109972,0,0,0,0
13:29:04.872,109971,0,0,0,0
13:29:04.918,110039,0,0,0,0
13:29:04.941,110013,0,0,0,0
13:29:04.967,109966,0,0,0,0
13:29:04.991,109980,0,0,0,0
13:29:05.036,109973,0,0,0,0
13:29:05.058,109957,0,0,0,0
