time,ir,red,spo2,hr,temp

13:51:34.216,101554,0,0,0,0
13:51:34.238,101542,0,0,0,0
13:51:34.363,101569,0,0,0,0
13:51:34.392,101586,0,0,0,0
13:51:34.422,101607,0,0,0,0
13:51:34.484,101630,0,0,0,0
13:51:34.510,101639,0,0,0,0
13:51:34.538,101664,0,0,0,0
13:51:34.590,101688,0,0,0,0
13:51:34.619,101683,0,0,0,0
13:51:34.646,101692,0,0,0,0
13:51:34.699,101729,0,0,0,0
13:51:34.724,101743,0,0,0,0
13:51:34.753,101760,0,0,0,0
13:51:34.802,101786,0,0,0,0
13:51:34.826,101799,0,0,0,0
13:51:34.854,101816,0,0,0,0
13:51:34.901,101823,0,0,0,0
13:51:34.928,101829,0,0,0,0
13:51:34.951,101846,0,0,0,0
13:51:34.977,101838,0,0,0,0
13:51:35.025,101836,0,0,0,0
13:51:35.051,101819,0,0,0,0
13:51:35.074,101810,0,0,0,0
13:51:35.100,101854,0,0,0,0
13:51:35.148,101880,0,0,0,0
13:51:35.175,101788,0,0,0,0
13:51:35.200,101726,0,0,0,0
13:51:35.224,101691,0,0,0,0
13:51:35.273,101706,0,0,0,0
13:51:35.299,101742,0,0,0,0
13:51:35.324,101799,0,0,0,0
13:51:35.348,101680,0,0,0,0
13:51:35.396,101627,0,0,0,0
13:51:35.422,101640,0,0,0,0
13:51:35.447,101740,0,0,0,0
13:51:35.472,101742,0,0,0,0
13:51:35.520,101722,0,0,0,0
13:51:35.547,101692,0,0,0,0
13:51:35.572,101697,0,0,0,0
13:51:35.596,101690,0,0,0,0
13:51:35.645,101705,0,0,0,0
13:51:35.671,101710,0,0,0,0
13:51:35.697,101726,0,0,0,0
13:51:35.720,101741,0,0,0,0
13:51:35.768,101731,0,0,0,0
13:51:35.799,101752,0,0,0,0
13:51:35.825,101742,0,0,0,0
13:51:35.872,101767,0,0,0,0
13:51:35.895,101767,0,0,0,0
13:51:35.921,101766,0,0,0,0
13:51:35.946,101781,0,0,0,0
13:51:35.994,101784,0,0,0,0
13:51:36.018,101809,0,0,0,0
13:51:36.045,101809,0,0,0,0
13:51:36.093,101820,0,0,0,0
13:51:36.119,101854,0,0,0,0
13:51:36.142,101851,0,0,0,0
13:51:36.168,101954,0,0,0,0
13:51:36.217,101963,0,0,0,0
13:51:36.243,101872,0,0,0,0
13:51:36.266,101881,0,0,0,0
13:51:36.293,101890,0,0,0,0
13:51:36.341,101899,0,0,0,0
13:51:36.368,101922,0,0,0,0
13:51:36.392,101920,0,0,0,0
13:51:36.465,101851,0,0,0,0
13:51:36.495,101917,0,0,0,0
13:51:36.521,101935,0,0,0,0
13:51:36.575,101946,0,0,0,0
13:51:36.613,101871,0,0,0,0
13:51:36.640,101872,0,0,0,0
13:51:36.708,101886,0,0,0,0
13:51:36.731,101735,0,0,0,0
13:51:36.754,101658,0,0,0,0
13:51:36.776,101656,0,0,0,0
13:51:36.824,101654,0,0,0,0
13:51:36.848,101659,0,0,0,0
13:51:36.869,101664,0,0,0,0
13:51:36.893,101611,0,0,0,0
13:51:36.936,101588,0,0,0,0
13:51:36.960,101587,0,0,0,0
13:51:36.982,101552,0,0,0,0
13:51:37.005,101594,0,0,0,0
13:51:37.049,101547,0,0,0,0
13:51:37.071,101478,0,0,0,0
13:51:37.095,101598,0,0,0,0
13:51:37.117,101589,0,0,0,0
13:51:37.163,101582,0,0,0,0
13:51:37.186,101608,0,0,0,0
13:51:37.209,101663,0,0,0,0
13:51:37.231,101677,0,0,0,0
13:51:37.275,101766,0,0,0,0
13:51:37.300,101771,0,0,0,0
13:51:37.321,101806,0,0,0,0
13:51:37.345,101829,0,0,0,0
