time,ir,red,spo2,hr,temp

14:22:28.835,165537,0,0,0,0
14:22:28.867,165590,0,0,0,0
14:22:28.898,165785,0,0,0,0
14:22:28.954,165737,0,0,0,0
14:22:28.982,165057,0,0,0,0
14:22:29.011,163567,0,0,0,0
14:22:29.068,161971,0,0,0,0
14:22:29.098,161121,0,0,0,0
14:22:29.123,160893,0,0,0,0
14:22:29.171,161036,0,0,0,0
14:22:29.198,161428,0,0,0,0
14:22:29.228,161876,0,0,0,0
14:22:29.281,162332,0,0,0,0
14:22:29.307,162700,0,0,0,0
14:22:29.330,163036,0,0,0,0
14:22:29.384,163438,0,0,0,0
14:22:29.409,163915,0,0,0,0
14:22:29.436,164340,0,0,0,0
14:22:29.459,164656,0,0,0,0
14:22:29.507,164892,0,0,0,0
14:22:29.533,164971,0,0,0,0
14:22:29.558,164909,0,0,0,0
14:22:29.582,164863,0,0,0,0
14:22:29.631,164870,0,0,0,0
14:22:29.657,164937,0,0,0,0
14:22:29.684,165001,0,0,0,0
14:22:29.707,165154,0,0,0,0
14:22:29.755,165307,0,0,0,0
14:22:29.781,165475,0,0,0,0
14:22:29.806,165612,0,0,0,0
14:22:29.830,165758,0,0,0,0
14:22:29.878,165873,0,0,0,0
14:22:29.903,165991,0,0,0,0
14:22:29.929,166093,0,0,0,0
14:22:29.951,166223,0,0,0,0
14:22:30.000,166400,0,0,0,0
14:22:30.025,166494,0,0,0,0
14:22:30.051,166571,0,0,0,0
14:22:30.074,166645,0,0,0,0
14:22:30.122,166582,0,0,0,0
14:22:30.147,166560,0,0,0,0
14:22:30.172,166249,0,0,0,0
14:22:30.195,165062,0,0,0,0
14:22:30.242,163199,0,0,0,0
14:22:30.268,161882,0,0,0,0
14:22:30.293,161217,0,0,0,0
14:22:30.317,161091,0,0,0,0
14:22:30.364,161231,0,0,0,0
14:22:30.389,162046,0,0,0,0
14:22:30.415,162149,0,0,0,0
14:22:30.438,162650,0,0,0,0
14:22:30.486,163549,0,0,0,0
14:22:30.512,163609,0,0,0,0
14:22:30.537,163766,0,0,0,0
14:22:30.561,163703,0,0,0,0
14:22:30.607,163583,0,0,0,0
14:22:30.633,163574,0,0,0,0
14:22:30.659,163981,0,0,0,0
14:22:30.682,164101,0,0,0,0
14:22:30.732,164640,0,0,0,0
14:22:30.755,164955,0,0,0,0
14:22:30.781,165406,0,0,0,0
14:22:30.805,165477,0,0,0,0
14:22:30.855,165876,0,0,0,0
14:22:30.903,166004,0,0,0,0
14:22:30.923,166258,0,0,0,0
14:22:30.973,166271,0,0,0,0
14:22:30.999,166504,0,0,0,0
14:22:31.023,166614,0,0,0,0
14:22:31.076,166352,0,0,0,0
14:22:31.121,166074,0,0,0,0
14:22:31.192,162770,0,0,0,0
14:22:31.217,162183,0,0,0,0
14:22:31.238,161549,0,0,0,0
14:22:31.289,161645,0,0,0,0
14:22:31.313,162539,0,0,0,0
14:22:31.335,162913,0,0,0,0
14:22:31.358,163742,0,0,0,0
14:22:31.406,163855,0,0,0,0
14:22:31.430,164889,0,0,0,0
14:22:31.455,165084,0,0,0,0
14:22:31.478,165476,0,0,0,0
14:22:31.523,165504,0,0,0,0
14:22:31.548,165402,0,0,0,0
14:22:31.572,165371,0,0,0,0
14:22:31.595,165560,0,0,0,0
14:22:31.640,165695,0,0,0,0
14:22:31.662,166022,0,0,0,0
14:22:31.686,166075,0,0,0,0
14:22:31.709,166372,0,0,0,0
14:22:31.759,166464,0,0,0,0
14:22:31.785,166656,0,0,0,0
14:22:31.808,166909,0,0,0,0
14:22:31.854,166956,0,0,0,0
14:22:31.878,167114,0,0,0,0
14:22:31.902,167102,0,0,0,0
14:22:31.924,167287,0,0,0,0
14:22:31.969,167324,0,0,0,0
14:22:31.993,166533,0,0,0,0
14:22:32.015,166359,0,0,0,0
14:22:32.038,162966,0,0,0,0
14:22:32.082,162740,0,0,0,0
14:22:32.106,163352,0,0,0,0
14:22:32.127,163512,0,0,0,0
14:22:32.152,164119,0,0,0,0
14:22:32.196,164537,0,0,0,0
14:22:32.218,165313,0,0,0,0
14:22:32.241,165389,0,0,0,0
14:22:32.263,165800,0,0,0,0
14:22:32.307,165817,0,0,0,0
14:22:32.332,165828,0,0,0,0
14:22:32.356,165854,0,0,0,0
14:22:32.377,166076,0,0,0,0
14:22:32.421,166197,0,0,0,0
14:22:32.444,166504,0,0,0,0
14:22:32.465,166537,0,0,0,0
14:22:32.488,166784,0,0,0,0
14:22:32.532,166808,0,0,0,0
14:22:32.554,167069,0,0,0,0
14:22:32.578,166990,0,0,0,0
14:22:32.601,167189,0,0,0,0
14:22:32.646,167235,0,0,0,0
14:22:32.667,167407,0,0,0,0
14:22:32.691,167441,0,0,0,0
14:22:32.712,167534,0,0,0,0
14:22:32.756,167539,0,0,0,0
14:22:32.779,165761,0,0,0,0
14:22:32.803,164682,0,0,0,0
14:22:32.824,162901,0,0,0,0
14:22:32.867,163051,0,0,0,0
14:22:32.892,163157,0,0,0,0
14:22:32.913,164025,0,0,0,0
14:22:32.936,164162,0,0,0,0
14:22:32.979,164993,0,0,0,0
14:22:33.001,165338,0,0,0,0
14:22:33.024,166007,0,0,0,0
14:22:33.047,166049,0,0,0,0
14:22:33.090,166208,0,0,0,0
14:22:33.112,166203,0,0,0,0
14:22:33.145,166298,0,0,0,0
14:22:33.233,166432,0,0,0,0
14:22:33.254,166719,0,0,0,0
14:22:33.283,166810,0,0,0,0
14:22:33.327,167192,0,0,0,0
14:22:33.350,167272,0,0,0,0
14:22:33.371,167501,0,0,0,0
14:22:33.394,167508,0,0,0,0
14:22:33.436,167704,0,0,0,0
14:22:33.457,167765,0,0,0,0
14:22:33.481,167883,0,0,0,0
14:22:33.502,167907,0,0,0,0
14:22:33.547,168014,0,0,0,0
14:22:33.568,168105,0,0,0,0
14:22:33.591,168120,0,0,0,0
14:22:33.612,168096,0,0,0,0
14:22:33.655,165889,0,0,0,0
14:22:33.678,165227,0,0,0,0
14:22:33.699,163815,0,0,0,0
14:22:33.723,163864,0,0,0,0
14:22:33.766,164645,0,0,0,0
14:22:33.789,164798,0,0,0,0
14:22:33.811,165837,0,0,0,0
14:22:33.834,166174,0,0,0,0
14:22:33.878,166622,0,0,0,0
14:22:33.900,167082,0,0,0,0
14:22:33.922,167116,0,0,0,0
14:22:33.944,166928,0,0,0,0
14:22:33.987,167058,0,0,0,0
14:22:34.011,167158,0,0,0,0
14:22:34.034,167507,0,0,0,0
14:22:34.056,167504,0,0,0,0
14:22:34.099,167798,0,0,0,0
14:22:34.122,167872,0,0,0,0
14:22:34.143,167899,0,0,0,0
14:22:34.166,168041,0,0,0,0
