time,ir,red,spo2,hr,temp

13:52:32.868,101292,0,0,0,0
13:52:32.992,101302,0,0,0,0
13:52:33.019,101294,0,0,0,0
13:52:33.051,101324,0,0,0,0
13:52:33.114,101342,0,0,0,0
13:52:33.141,101340,0,0,0,0
13:52:33.171,101344,0,0,0,0
13:52:33.226,101361,0,0,0,0
13:52:33.255,101364,0,0,0,0
13:52:33.282,101360,0,0,0,0
13:52:33.331,101358,0,0,0,0
13:52:33.357,101380,0,0,0,0
13:52:33.383,101389,0,0,0,0
13:52:33.439,101401,0,0,0,0
13:52:33.463,101435,0,0,0,0
13:52:33.489,101426,0,0,0,0
13:52:33.540,101438,0,0,0,0
13:52:33.567,101438,0,0,0,0
13:52:33.591,101459,0,0,0,0
13:52:33.641,101475,0,0,0,0
13:52:33.666,101495,0,0,0,0
13:52:33.692,101488,0,0,0,0
13:52:33.743,101507,0,0,0,0
13:52:33.770,101520,0,0,0,0
13:52:33.794,101538,0,0,0,0
13:52:33.846,101584,0,0,0,0
13:52:33.871,101549,0,0,0,0
13:52:33.900,101479,0,0,0,0
13:52:33.951,101432,0,0,0,0
13:52:33.979,101439,0,0,0,0
13:52:34.003,101386,0,0,0,0
13:52:34.053,101321,0,0,0,0
13:52:34.079,101304,0,0,0,0
13:52:34.104,101309,0,0,0,0
13:52:34.153,101323,0,0,0,0
13:52:34.178,101320,0,0,0,0
13:52:34.203,101328,0,0,0,0
13:52:34.252,101310,0,0,0,0
13:52:34.279,101289,0,0,0,0
13:52:34.302,101302,0,0,0,0
13:52:34.328,101299,0,0,0,0
13:52:34.376,101310,0,0,0,0
13:52:34.402,101290,0,0,0,0
13:52:34.425,101292,0,0,0,0
13:52:34.451,101293,0,0,0,0
13:52:34.500,101293,0,0,0,0
13:52:34.526,101298,0,0,0,0
13:52:34.549,101302,0,0,0,0
13:52:34.575,101306,0,0,0,0
13:52:34.622,101320,0,0,0,0
13:52:34.648,101312,0,0,0,0
13:52:34.672,101320,0,0,0,0
13:52:34.697,101330,0,0,0,0
13:52:34.745,101338,0,0,0,0
13:52:34.771,101341,0,0,0,0
13:52:34.794,101334,0,0,0,0
13:52:34.820,101417,0,0,0,0
13:52:34.867,101370,0,0,0,0
13:52:34.893,101378,0,0,0,0
13:52:34.916,101316,0,0,0,0
13:52:34.942,101395,0,0,0,0
13:52:34.990,101397,0,0,0,0
13:52:35.016,101401,0,0,0,0
13:52:35.040,101424,0,0,0,0
13:52:35.066,101429,0,0,0,0
13:52:35.137,101459,0,0,0,0
13:52:35.161,101446,0,0,0,0
13:52:35.190,101438,0,0,0,0
13:52:35.245,101460,0,0,0,0
13:52:35.279,101385,0,0,0,0
13:52:35.309,101422,0,0,0,0
13:52:35.372,101423,0,0,0,0
13:52:35.400,101373,0,0,0,0
13:52:35.422,101281,0,0,0,0
13:52:35.445,101276,0,0,0,0
13:52:35.491,101289,0,0,0,0
13:52:35.513,101304,0,0,0,0
13:52:35.536,101264,0,0,0,0
13:52:35.560,101287,0,0,0,0
13:52:35.604,101163,0,0,0,0
13:52:35.626,101237,0,0,0,0
13:52:35.650,101225,0,0,0,0
13:52:35.671,101222,0,0,0,0
13:52:35.715,101217,0,0,0,0
13:52:35.739,101228,0,0,0,0
13:52:35.761,101247,0,0,0,0
13:52:35.786,101255,0,0,0,0
13:52:35.831,101256,0,0,0,0
13:52:35.856,101274,0,0,0,0
13:52:35.878,101290,0,0,0,0
13:52:35.903,101333,0,0,0,0
13:52:35.947,101357,0,0,0,0
13:52:35.970,101462,0,0,0,0
13:52:35.996,101376,0,0,0,0
13:52:36.019,101438,0,0,0,0
13:52:36.066,101440,0,0,0,0
13:52:36.088,101472,0,0,0,0
13:52:36.112,101477,0,0,0,0
13:52:36.134,101532,0,0,0,0
13:52:36.180,101621,0,0,0,0
13:52:36.205,101554,0,0,0,0
13:52:36.226,101530,0,0,0,0
13:52:36.250,101611,0,0,0,0
13:52:36.295,101463,0,0,0,0
13:52:36.319,101438,0,0,0,0
13:52:36.341,101557,0,0,0,0
13:52:36.364,101416,0,0,0,0
13:52:36.409,101426,0,0,0,0
13:52:36.431,101404,0,0,0,0
13:52:36.455,101465,0,0,0,0
13:52:36.476,101415,0,0,0,0
13:52:36.523,101409,0,0,0,0
13:52:36.544,101426,0,0,0,0
13:52:36.567,101417,0,0,0,0
13:52:36.589,101431,0,0,0,0
13:52:36.633,101459,0,0,0,0
13:52:36.657,101462,0,0,0,0
13:52:36.679,101577,0,0,0,0
13:52:36.704,101495,0,0,0,0
13:52:36.748,101500,0,0,0,0
13:52:36.773,101498,0,0,0,0
13:52:36.794,101538,0,0,0,0
13:52:36.818,101517,0,0,0,0
13:52:36.862,101609,0,0,0,0
13:52:36.884,101600,0,0,0,0
13:52:36.908,101521,0,0,0,0
13:52:36.930,101590,0,0,0,0
13:52:36.977,101610,0,0,0,0
13:52:36.999,101629,0,0,0,0
13:52:37.022,101615,0,0,0,0
13:52:37.045,101627,0,0,0,0
13:52:37.088,101642,0,0,0,0
13:52:37.113,101644,0,0,0,0
13:52:37.134,101642,0,0,0,0
13:52:37.157,101655,0,0,0,0
13:52:37.202,101708,0,0,0,0
13:52:37.226,101627,0,0,0,0
13:52:37.248,101594,0,0,0,0
13:52:37.270,101607,0,0,0,0
13:52:37.324,101667,0,0,0,0
13:52:37.361,101623,0,0,0,0
13:52:37.416,101543,0,0,0,0
13:52:37.467,101533,0,0,0,0
13:52:37.488,101673,0,0,0,0
13:52:37.539,101644,0,0,0,0
13:52:37.560,101575,0,0,0,0
13:52:37.583,101537,0,0,0,0
13:52:37.604,101524,0,0,0,0
13:52:37.647,101481,0,0,0,0
13:52:37.670,101522,0,0,0,0
13:52:37.691,101519,0,0,0,0
13:52:37.714,101494,0,0,0,0
13:52:37.757,101508,0,0,0,0
13:52:37.781,101486,0,0,0,0
13:52:37.802,101455,0,0,0,0
13:52:37.825,101459,0,0,0,0
13:52:37.868,101452,0,0,0,0
13:52:37.890,101455,0,0,0,0
13:52:37.913,101437,0,0,0,0
13:52:37.934,101429,0,0,0,0
13:52:37.979,101403,0,0,0,0
13:52:38.000,101394,0,0,0,0
13:52:38.023,101415,0,0,0,0
13:52:38.043,101412,0,0,0,0
13:52:38.087,101341,0,0,0,0
13:52:38.110,101360,0,0,0,0
13:52:38.131,101372,0,0,0,0
13:52:38.154,101398,0,0,0,0
13:52:38.197,101413,0,0,0,0
13:52:38.221,101407,0,0,0,0
13:52:38.242,101513,0,0,0,0
13:52:38.265,101454,0,0,0,0
13:52:38.309,101487,0,0,0,0
13:52:38.331,101509,0,0,0,0
13:52:38.353,101538,0,0,0,0
13:52:38.375,101575,0,0,0,0
13:52:38.419,101589,0,0,0,0
13:52:38.442,101605,0,0,0,0
13:52:38.465,101617,0,0,0,0
13:52:38.486,101610,0,0,0,0
13:52:38.529,101635,0,0,0,0
13:52:38.551,101629,0,0,0,0
13:52:38.572,101636,0,0,0,0
13:52:38.595,101629,0,0,0,0
13:52:38.638,101660,0,0,0,0
13:52:38.661,101663,0,0,0,0
13:52:38.681,101672,0,0,0,0
13:52:38.704,101679,0,0,0,0
13:52:38.746,101697,0,0,0,0
13:52:38.767,101693,0,0,0,0
13:52:38.790,101725,0,0,0,0
13:52:38.811,101740,0,0,0,0
13:52:38.854,101739,0,0,0,0
13:52:38.896,101731,0,0,0,0
13:52:38.977,101808,0,0,0,0
13:52:39.007,101840,0,0,0,0
13:52:39.029,101865,0,0,0,0
13:52:39.073,101812,0,0,0,0
13:52:39.099,101732,0,0,0,0
13:52:39.121,101714,0,0,0,0
13:52:39.144,101799,0,0,0,0
13:52:39.189,101808,0,0,0,0
13:52:39.214,101789,0,0,0,0
13:52:39.236,101724,0,0,0,0
13:52:39.260,101671,0,0,0,0
13:52:39.305,101690,0,0,0,0
13:52:39.327,101727,0,0,0,0
13:52:39.350,101783,0,0,0,0
13:52:39.372,101703,0,0,0,0
13:52:39.416,101639,0,0,0,0
13:52:39.440,101609,0,0,0,0
13:52:39.463,101612,0,0,0,0
13:52:39.485,101628,0,0,0,0
13:52:39.529,101640,0,0,0,0
13:52:39.552,101651,0,0,0,0
13:52:39.574,101628,0,0,0,0
13:52:39.598,101620,0,0,0,0
13:52:39.641,101643,0,0,0,0
13:52:39.663,101652,0,0,0,0
13:52:39.687,101656,0,0,0,0
13:52:39.711,101651,0,0,0,0
13:52:39.755,101645,0,0,0,0
13:52:39.777,101634,0,0,0,0
13:52:39.801,101665,0,0,0,0
13:52:39.822,101676,0,0,0,0
13:52:39.867,101682,0,0,0,0
13:52:39.892,101688,0,0,0,0
13:52:39.916,101738,0,0,0,0
13:52:39.939,101808,0,0,0,0
13:52:39.984,101773,0,0,0,0
13:52:40.009,101726,0,0,0,0
13:52:40.031,101611,0,0,0,0
13:52:40.055,101715,0,0,0,0
13:52:40.100,101725,0,0,0,0
13:52:40.123,101718,0,0,0,0
13:52:40.147,101731,0,0,0,0
13:52:40.172,101739,0,0,0,0
13:52:40.256,101748,0,0,0,0
13:52:40.279,101759,0,0,0,0
13:52:40.303,101780,0,0,0,0
13:52:40.347,101766,0,0,0,0
13:52:40.368,101784,0,0,0,0
13:52:40.392,101782,0,0,0,0
13:52:40.413,101796,0,0,0,0
13:52:40.457,101791,0,0,0,0
13:52:40.479,101777,0,0,0,0
13:52:40.502,101810,0,0,0,0
13:52:40.523,101814,0,0,0,0
13:52:40.566,101822,0,0,0,0
13:52:40.590,101834,0,0,0,0
13:52:40.611,101847,0,0,0,0
13:52:40.634,101862,0,0,0,0
13:52:40.678,101852,0,0,0,0
13:52:40.702,101837,0,0,0,0
13:52:40.723,101839,0,0,0,0
13:52:40.746,101863,0,0,0,0
13:52:40.789,101825,0,0,0,0
13:52:40.811,101750,0,0,0,0
13:52:40.834,101750,0,0,0,0
13:52:40.855,101774,0,0,0,0
13:52:40.901,101854,0,0,0,0
13:52:40.923,101864,0,0,0,0
13:52:40.946,101738,0,0,0,0
13:52:40.967,101643,0,0,0,0
13:52:41.010,101584,0,0,0,0
13:52:41.034,101657,0,0,0,0
13:52:41.055,101673,0,0,0,0
13:52:41.078,101641,0,0,0,0
13:52:41.121,101630,0,0,0,0
13:52:41.144,101609,0,0,0,0
13:52:41.165,101611,0,0,0,0
13:52:41.194,101596,0,0,0,0
13:52:41.283,101587,0,0,0,0
13:52:41.304,101576,0,0,0,0
13:52:41.334,101554,0,0,0,0
13:52:41.377,101548,0,0,0,0
13:52:41.399,101533,0,0,0,0
13:52:41.422,101538,0,0,0,0
