time,ir,red,spo2,hr,temp

13:25:14.647,109802,0,0,0,0
13:25:14.771,109748,0,0,0,0
13:25:14.798,109828,0,0,0,0
13:25:14.833,109676,0,0,0,0
13:25:14.892,109781,0,0,0,0
13:25:14.925,109779,0,0,0,0
13:25:14.955,109780,0,0,0,0
13:25:15.016,109775,0,0,0,0
13:25:15.048,109782,0,0,0,0
13:25:15.080,109777,0,0,0,0
13:25:15.128,109788,0,0,0,0
13:25:15.157,109780,0,0,0,0
13:25:15.183,109782,0,0,0,0
13:25:15.235,109791,0,0,0,0
13:25:15.261,109788,0,0,0,0
13:25:15.286,109799,0,0,0,0
13:25:15.311,109813,0,0,0,0
13:25:15.362,109810,0,0,0,0
13:25:15.388,109826,0,0,0,0
13:25:15.413,109845,0,0,0,0
13:25:15.464,109836,0,0,0,0
13:25:15.488,109842,0,0,0,0
13:25:15.514,109857,0,0,0,0
13:25:15.538,109870,0,0,0,0
13:25:15.588,109890,0,0,0,0
13:25:15.612,109885,0,0,0,0
13:25:15.638,109898,0,0,0,0
13:25:15.662,109909,0,0,0,0
13:25:15.713,109907,0,0,0,0
13:25:15.736,109913,0,0,0,0
13:25:15.762,109931,0,0,0,0
13:25:15.786,109936,0,0,0,0
13:25:15.836,109994,0,0,0,0
13:25:15.861,110042,0,0,0,0
13:25:15.886,110027,0,0,0,0
13:25:15.911,109994,0,0,0,0
13:25:15.959,109916,0,0,0,0
13:25:15.982,110012,0,0,0,0
13:25:16.007,110023,0,0,0,0
13:25:16.032,110006,0,0,0,0
13:25:16.081,110019,0,0,0,0
13:25:16.105,110038,0,0,0,0
13:25:16.130,110092,0,0,0,0
13:25:16.178,109942,0,0,0,0
13:25:16.204,109992,0,0,0,0
13:25:16.228,109989,0,0,0,0
13:25:16.255,109987,0,0,0,0
13:25:16.302,109966,0,0,0,0
13:25:16.328,109978,0,0,0,0
13:25:16.352,109962,0,0,0,0
13:25:16.377,109938,0,0,0,0
13:25:16.425,109858,0,0,0,0
13:25:16.451,109866,0,0,0,0
13:25:16.474,109900,0,0,0,0
13:25:16.499,109841,0,0,0,0
13:25:16.547,109840,0,0,0,0
13:25:16.573,109766,0,0,0,0
13:25:16.596,109830,0,0,0,0
13:25:16.667,109833,0,0,0,0
13:25:16.697,109796,0,0,0,0
13:25:16.721,109840,0,0,0,0
13:25:16.770,109810,0,0,0,0
13:25:16.796,109822,0,0,0,0
13:25:16.820,109838,0,0,0,0
13:25:16.874,109840,0,0,0,0
13:25:16.903,109845,0,0,0,0
13:25:16.933,109861,0,0,0,0
13:25:16.980,109881,0,0,0,0
13:25:17.001,109890,0,0,0,0
13:25:17.025,109867,0,0,0,0
13:25:17.046,109775,0,0,0,0
13:25:17.115,109767,0,0,0,0
13:25:17.154,109695,0,0,0,0
13:25:17.176,109714,0,0,0,0
13:25:17.223,109624,0,0,0,0
13:25:17.245,109541,0,0,0,0
13:25:17.269,109608,0,0,0,0
13:25:17.291,109553,0,0,0,0
13:25:17.336,109503,0,0,0,0
13:25:17.361,109483,0,0,0,0
13:25:17.384,109479,0,0,0,0
13:25:17.407,109452,0,0,0,0
13:25:17.453,109495,0,0,0,0
13:25:17.477,109495,0,0,0,0
13:25:17.499,109530,0,0,0,0
13:25:17.523,109528,0,0,0,0
13:25:17.569,109561,0,0,0,0
13:25:17.594,109547,0,0,0,0
13:25:17.618,109569,0,0,0,0
13:25:17.639,109585,0,0,0,0
13:25:17.691,109769,0,0,0,0
13:25:17.713,109641,0,0,0,0
13:25:17.738,109612,0,0,0,0
13:25:17.759,109631,0,0,0,0
13:25:17.803,109619,0,0,0,0
13:25:17.828,109635,0,0,0,0
13:25:17.849,109568,0,0,0,0
13:25:17.873,109526,0,0,0,0
13:25:17.917,109447,0,0,0,0
13:25:17.940,109502,0,0,0,0
13:25:17.962,109554,0,0,0,0
13:25:17.986,109510,0,0,0,0
13:25:18.030,109526,0,0,0,0
13:25:18.052,109523,0,0,0,0
13:25:18.075,109528,0,0,0,0
13:25:18.097,109544,0,0,0,0
13:25:18.141,109560,0,0,0,0
13:25:18.165,109562,0,0,0,0
13:25:18.188,109560,0,0,0,0
13:25:18.210,109565,0,0,0,0
13:25:18.254,109558,0,0,0,0
13:25:18.278,109627,0,0,0,0
13:25:18.300,109614,0,0,0,0
13:25:18.323,109622,0,0,0,0
13:25:18.367,109621,0,0,0,0
13:25:18.390,109631,0,0,0,0
13:25:18.414,109658,0,0,0,0
13:25:18.437,109644,0,0,0,0
13:25:18.482,109623,0,0,0,0
13:25:18.504,109712,0,0,0,0
13:25:18.527,109725,0,0,0,0
13:25:18.549,109751,0,0,0,0
13:25:18.596,109693,0,0,0,0
13:25:18.620,109689,0,0,0,0
13:25:18.642,109756,0,0,0,0
13:25:18.666,109723,0,0,0,0
13:25:18.711,109674,0,0,0,0
13:25:18.735,109695,0,0,0,0
13:25:18.757,109667,0,0,0,0
13:25:18.782,109597,0,0,0,0
13:25:18.826,109568,0,0,0,0
13:25:18.848,109601,0,0,0,0
13:25:18.872,109579,0,0,0,0
13:25:18.894,109577,0,0,0,0
13:25:18.940,109556,0,0,0,0
13:25:18.962,109553,0,0,0,0
13:25:18.985,109531,0,0,0,0
13:25:19.007,109574,0,0,0,0
13:25:19.052,109663,0,0,0,0
13:25:19.076,109667,0,0,0,0
13:25:19.098,109624,0,0,0,0
13:25:19.181,109627,0,0,0,0
13:25:19.217,109597,0,0,0,0
13:25:19.266,109524,0,0,0,0
13:25:19.289,109557,0,0,0,0
13:25:19.310,109518,0,0,0,0
13:25:19.334,109531,0,0,0,0
13:25:19.378,109529,0,0,0,0
13:25:19.400,109541,0,0,0,0
13:25:19.423,109518,0,0,0,0
13:25:19.446,109529,0,0,0,0
13:25:19.490,109580,0,0,0,0
13:25:19.511,109547,0,0,0,0
13:25:19.534,109543,0,0,0,0
13:25:19.556,109526,0,0,0,0
13:25:19.600,109488,0,0,0,0
13:25:19.623,109418,0,0,0,0
13:25:19.644,109419,0,0,0,0
13:25:19.667,109286,0,0,0,0
13:25:19.710,109428,0,0,0,0
13:25:19.734,109384,0,0,0,0
13:25:19.755,109312,0,0,0,0
13:25:19.778,109297,0,0,0,0
13:25:19.821,109332,0,0,0,0
13:25:19.843,109364,0,0,0,0
13:25:19.866,109398,0,0,0,0
13:25:19.890,109396,0,0,0,0
13:25:19.932,109429,0,0,0,0
13:25:19.953,109419,0,0,0,0
13:25:19.977,109483,0,0,0,0
13:25:19.998,109416,0,0,0,0
13:25:20.042,109443,0,0,0,0
13:25:20.066,109466,0,0,0,0
13:25:20.087,109454,0,0,0,0
13:25:20.109,109485,0,0,0,0
13:25:20.152,109486,0,0,0,0
13:25:20.176,109524,0,0,0,0
13:25:20.197,109534,0,0,0,0
13:25:20.220,109578,0,0,0,0
13:25:20.263,109575,0,0,0,0
13:25:20.284,109566,0,0,0,0
13:25:20.307,109525,0,0,0,0
13:25:20.327,109601,0,0,0,0
13:25:20.372,109569,0,0,0,0
13:25:20.393,109519,0,0,0,0
13:25:20.417,109526,0,0,0,0
13:25:20.438,109545,0,0,0,0
13:25:20.481,109556,0,0,0,0
13:25:20.505,109571,0,0,0,0
13:25:20.527,109425,0,0,0,0
13:25:20.550,109106,0,0,0,0
13:25:20.595,108928,0,0,0,0
13:25:20.618,108880,0,0,0,0
13:25:20.640,108881,0,0,0,0
13:25:20.717,108864,0,0,0,0
13:25:20.758,108882,0,0,0,0
13:25:20.809,108900,0,0,0,0
13:25:20.831,108922,0,0,0,0
13:25:20.854,108951,0,0,0,0
13:25:20.878,109000,0,0,0,0
13:25:20.921,109025,0,0,0,0
13:25:20.942,109061,0,0,0,0
13:25:20.965,109102,0,0,0,0
13:25:20.986,109156,0,0,0,0
13:25:21.030,109186,0,0,0,0
13:25:21.054,109224,0,0,0,0
13:25:21.076,109246,0,0,0,0
13:25:21.099,109288,0,0,0,0
13:25:21.143,109295,0,0,0,0
13:25:21.166,109287,0,0,0,0
13:25:21.188,109366,0,0,0,0
13:25:21.212,109358,0,0,0,0
13:25:21.255,109398,0,0,0,0
13:25:21.277,109334,0,0,0,0
13:25:21.300,109268,0,0,0,0
13:25:21.322,109282,0,0,0,0
13:25:21.367,109371,0,0,0,0
13:25:21.389,109377,0,0,0,0
13:25:21.412,109390,0,0,0,0
13:25:21.434,109379,0,0,0,0
13:25:21.477,109365,0,0,0,0
13:25:21.501,109391,0,0,0,0
13:25:21.522,109363,0,0,0,0
13:25:21.546,109366,0,0,0,0
13:25:21.590,109373,0,0,0,0
13:25:21.613,109382,0,0,0,0
13:25:21.634,109394,0,0,0,0
13:25:21.657,109399,0,0,0,0
13:25:21.699,109450,0,0,0,0
13:25:21.721,109436,0,0,0,0
13:25:21.744,109467,0,0,0,0
13:25:21.765,109516,0,0,0,0
13:25:21.807,109511,0,0,0,0
13:25:21.830,109440,0,0,0,0
13:25:21.853,109386,0,0,0,0
13:25:21.875,109330,0,0,0,0
13:25:21.918,109367,0,0,0,0
13:25:21.941,109361,0,0,0,0
13:25:21.963,109382,0,0,0,0
13:25:22.040,109336,0,0,0,0
13:25:22.083,109257,0,0,0,0
13:25:22.126,109243,0,0,0,0
13:25:22.150,109263,0,0,0,0
13:25:22.171,109250,0,0,0,0
13:25:22.194,109217,0,0,0,0
13:25:22.238,109140,0,0,0,0
13:25:22.258,109126,0,0,0,0
13:25:22.282,109218,0,0,0,0
13:25:22.304,109214,0,0,0,0
13:25:22.349,109217,0,0,0,0
13:25:22.371,109212,0,0,0,0
13:25:22.395,109211,0,0,0,0
13:25:22.416,109216,0,0,0,0
13:25:22.460,109244,0,0,0,0
13:25:22.483,109239,0,0,0,0
13:25:22.504,109259,0,0,0,0
13:25:22.527,109270,0,0,0,0
13:25:22.571,109269,0,0,0,0
13:25:22.593,109293,0,0,0,0
13:25:22.615,109312,0,0,0,0
13:25:22.638,109307,0,0,0,0
13:25:22.682,109331,0,0,0,0
13:25:22.703,109349,0,0,0,0
13:25:22.726,109372,0,0,0,0
13:25:22.747,109392,0,0,0,0
13:25:22.790,109405,0,0,0,0
13:25:22.813,109411,0,0,0,0
13:25:22.836,109412,0,0,0,0
13:25:22.857,109392,0,0,0,0
13:25:22.901,109395,0,0,0,0
13:25:22.925,109408,0,0,0,0
13:25:22.946,109419,0,0,0,0
13:25:22.969,109415,0,0,0,0
13:25:23.012,109409,0,0,0,0
13:25:23.036,109397,0,0,0,0
13:25:23.081,109344,0,0,0,0
13:25:23.149,109290,0,0,0,0
13:25:23.179,109390,0,0,0,0
13:25:23.200,109372,0,0,0,0
13:25:23.224,109342,0,0,0,0
13:25:23.267,109335,0,0,0,0
13:25:23.287,109309,0,0,0,0
13:25:23.310,109332,0,0,0,0
13:25:23.333,109326,0,0,0,0
13:25:23.377,109341,0,0,0,0
13:25:23.397,109319,0,0,0,0
13:25:23.420,109333,0,0,0,0
13:25:23.441,109322,0,0,0,0
13:25:23.484,109330,0,0,0,0
13:25:23.507,109320,0,0,0,0
13:25:23.530,109329,0,0,0,0
13:25:23.551,109328,0,0,0,0
13:25:23.595,109337,0,0,0,0
13:25:23.619,109344,0,0,0,0
13:25:23.640,109340,0,0,0,0
13:25:23.663,109353,0,0,0,0
13:25:23.711,109368,0,0,0,0
13:25:23.732,109378,0,0,0,0
13:25:23.756,109352,0,0,0,0
13:25:23.779,109376,0,0,0,0
13:25:23.823,109371,0,0,0,0
13:25:23.845,109379,0,0,0,0
13:25:23.868,109415,0,0,0,0
13:25:23.890,109440,0,0,0,0
13:25:23.934,109471,0,0,0,0
13:25:23.958,109426,0,0,0,0
13:25:23.979,109377,0,0,0,0
13:25:24.003,109425,0,0,0,0
13:25:24.047,109429,0,0,0,0
13:25:24.071,109434,0,0,0,0
13:25:24.092,109429,0,0,0,0
13:25:24.116,109438,0,0,0,0
13:25:24.160,109446,0,0,0,0
13:25:24.181,109448,0,0,0,0
13:25:24.205,109469,0,0,0,0
13:25:24.226,109473,0,0,0,0
13:25:24.304,109489,0,0,0,0
13:25:24.326,109502,0,0,0,0
13:25:24.350,109506,0,0,0,0
13:25:24.371,109524,0,0,0,0
13:25:24.416,109524,0,0,0,0
13:25:24.439,109531,0,0,0,0
13:25:24.461,109517,0,0,0,0
13:25:24.484,109456,0,0,0,0
