time,ir,red,spo2,hr,temp

13:31:03.652,108602,0,0,0,0
13:31:03.774,108555,0,0,0,0
13:31:03.803,108570,0,0,0,0
13:31:03.834,108643,0,0,0,0
13:31:03.892,108595,0,0,0,0
13:31:03.917,108573,0,0,0,0
13:31:03.945,108558,0,0,0,0
13:31:03.999,108597,0,0,0,0
13:31:04.027,108650,0,0,0,0
13:31:04.054,108700,0,0,0,0
13:31:04.104,108773,0,0,0,0
13:31:04.130,108814,0,0,0,0
13:31:04.155,108781,0,0,0,0
13:31:04.207,108694,0,0,0,0
13:31:04.231,108673,0,0,0,0
13:31:04.256,108581,0,0,0,0
13:31:04.281,108586,0,0,0,0
13:31:04.328,108689,0,0,0,0
13:31:04.352,108612,0,0,0,0
13:31:04.378,108566,0,0,0,0
13:31:04.426,108562,0,0,0,0
13:31:04.452,108583,0,0,0,0
13:31:04.475,108549,0,0,0,0
13:31:04.500,108552,0,0,0,0
13:31:04.548,108553,0,0,0,0
13:31:04.574,108538,0,0,0,0
13:31:04.597,108582,0,0,0,0
13:31:04.623,108657,0,0,0,0
13:31:04.671,108666,0,0,0,0
13:31:04.697,108712,0,0,0,0
13:31:04.723,108812,0,0,0,0
13:31:04.746,108930,0,0,0,0
13:31:04.794,109007,0,0,0,0
13:31:04.819,109025,0,0,0,0
13:31:04.844,108967,0,0,0,0
13:31:04.867,108897,0,0,0,0
13:31:04.914,108844,0,0,0,0
13:31:04.940,108768,0,0,0,0
13:31:04.965,108654,0,0,0,0
13:31:04.989,108503,0,0,0,0
13:31:05.036,108408,0,0,0,0
13:31:05.062,108337,0,0,0,0
13:31:05.088,108299,0,0,0,0
13:31:05.110,108278,0,0,0,0
13:31:05.157,108222,0,0,0,0
13:31:05.183,108233,0,0,0,0
13:31:05.208,108077,0,0,0,0
13:31:05.231,108157,0,0,0,0
13:31:05.279,108136,0,0,0,0
13:31:05.304,108085,0,0,0,0
13:31:05.331,108152,0,0,0,0
13:31:05.354,108141,0,0,0,0
13:31:05.401,108131,0,0,0,0
13:31:05.427,108157,0,0,0,0
13:31:05.452,108286,0,0,0,0
13:31:05.475,108251,0,0,0,0
13:31:05.522,108354,0,0,0,0
13:31:05.571,108436,0,0,0,0
13:31:05.593,108465,0,0,0,0
13:31:05.648,108499,0,0,0,0
13:31:05.677,108525,0,0,0,0
13:31:05.701,108575,0,0,0,0
13:31:05.751,108596,0,0,0,0
13:31:05.777,108632,0,0,0,0
13:31:05.805,108640,0,0,0,0
13:31:05.852,108659,0,0,0,0
13:31:05.874,108541,0,0,0,0
13:31:05.898,108567,0,0,0,0
13:31:05.926,108431,0,0,0,0
13:31:05.972,108436,0,0,0,0
13:31:06.007,108351,0,0,0,0
13:31:06.029,108366,0,0,0,0
13:31:06.086,108468,0,0,0,0
13:31:06.108,108427,0,0,0,0
13:31:06.131,108413,0,0,0,0
13:31:06.152,108429,0,0,0,0
13:31:06.197,108333,0,0,0,0
13:31:06.221,108313,0,0,0,0
13:31:06.243,108319,0,0,0,0
13:31:06.266,108310,0,0,0,0
13:31:06.311,108353,0,0,0,0
13:31:06.335,108339,0,0,0,0
13:31:06.357,108371,0,0,0,0
13:31:06.380,108380,0,0,0,0
13:31:06.424,109724,0,0,0,0
13:31:06.446,109753,0,0,0,0
13:31:06.470,109012,0,0,0,0
13:31:06.491,108931,0,0,0,0
13:31:06.538,108888,0,0,0,0
13:31:06.562,108833,0,0,0,0
13:31:06.586,108854,0,0,0,0
13:31:06.608,108864,0,0,0,0
13:31:06.653,108861,0,0,0,0
13:31:06.677,108809,0,0,0,0
13:31:06.700,108878,0,0,0,0
13:31:06.723,108879,0,0,0,0
13:31:06.767,108890,0,0,0,0
13:31:06.791,108918,0,0,0,0
13:31:06.813,108968,0,0,0,0
13:31:06.836,109257,0,0,0,0
13:31:06.880,109400,0,0,0,0
13:31:06.903,109358,0,0,0,0
13:31:06.927,109326,0,0,0,0
13:31:06.948,109103,0,0,0,0
13:31:06.992,109090,0,0,0,0
13:31:07.015,108948,0,0,0,0
13:31:07.039,108976,0,0,0,0
13:31:07.060,108936,0,0,0,0
13:31:07.104,108839,0,0,0,0
13:31:07.127,108651,0,0,0,0
13:31:07.149,108650,0,0,0,0
13:31:07.172,108422,0,0,0,0
13:31:07.216,108377,0,0,0,0
13:31:07.240,108277,0,0,0,0
13:31:07.261,108308,0,0,0,0
13:31:07.285,108222,0,0,0,0
13:31:07.328,108295,0,0,0,0
13:31:07.349,108291,0,0,0,0
13:31:07.372,108369,0,0,0,0
13:31:07.394,108370,0,0,0,0
13:31:07.438,108348,0,0,0,0
13:31:07.461,108370,0,0,0,0
13:31:07.484,108327,0,0,0,0
13:31:07.505,108317,0,0,0,0
13:31:07.548,108292,0,0,0,0
13:31:07.571,108309,0,0,0,0
13:31:07.592,108326,0,0,0,0
13:31:07.615,108377,0,0,0,0
13:31:07.658,108312,0,0,0,0
13:31:07.680,108283,0,0,0,0
13:31:07.703,108211,0,0,0,0
13:31:07.726,108302,0,0,0,0
13:31:07.769,108346,0,0,0,0
13:31:07.791,108343,0,0,0,0
13:31:07.813,108288,0,0,0,0
13:31:07.834,108266,0,0,0,0
13:31:07.877,108183,0,0,0,0
13:31:07.901,108228,0,0,0,0
13:31:07.921,108233,0,0,0,0
13:31:07.944,108239,0,0,0,0
13:31:08.009,108205,0,0,0,0
13:31:08.093,108225,0,0,0,0
13:31:08.123,108172,0,0,0,0
13:31:08.144,108246,0,0,0,0
13:31:08.167,108319,0,0,0,0
13:31:08.210,108356,0,0,0,0
13:31:08.234,108416,0,0,0,0
13:31:08.255,108419,0,0,0,0
13:31:08.278,108392,0,0,0,0
13:31:08.321,108402,0,0,0,0
13:31:08.343,108406,0,0,0,0
13:31:08.366,108440,0,0,0,0
13:31:08.387,108458,0,0,0,0
13:31:08.430,108474,0,0,0,0
13:31:08.454,108478,0,0,0,0
13:31:08.478,108487,0,0,0,0
13:31:08.499,108486,0,0,0,0
13:31:08.544,108526,0,0,0,0
13:31:08.568,108516,0,0,0,0
13:31:08.590,108466,0,0,0,0
13:31:08.614,108487,0,0,0,0
13:31:08.658,108482,0,0,0,0
13:31:08.680,108491,0,0,0,0
13:31:08.703,108581,0,0,0,0
13:31:08.726,108537,0,0,0,0
13:31:08.769,108641,0,0,0,0
13:31:08.790,108596,0,0,0,0
13:31:08.813,108546,0,0,0,0
13:31:08.834,108609,0,0,0,0
13:31:08.877,108598,0,0,0,0
13:31:08.900,108582,0,0,0,0
13:31:08.921,108563,0,0,0,0
13:31:08.944,108550,0,0,0,0
13:31:08.986,108565,0,0,0,0
13:31:09.009,108593,0,0,0,0
13:31:09.030,108553,0,0,0,0
13:31:09.053,108573,0,0,0,0
13:31:09.097,108630,0,0,0,0
13:31:09.119,108657,0,0,0,0
13:31:09.143,108659,0,0,0,0
13:31:09.164,108628,0,0,0,0
13:31:09.209,108630,0,0,0,0
13:31:09.230,108617,0,0,0,0
13:31:09.253,108624,0,0,0,0
13:31:09.274,108662,0,0,0,0
13:31:09.317,108655,0,0,0,0
13:31:09.340,108663,0,0,0,0
13:31:09.362,108673,0,0,0,0
13:31:09.384,108674,0,0,0,0
13:31:09.427,108670,0,0,0,0
13:31:09.451,108668,0,0,0,0
13:31:09.472,108652,0,0,0,0
13:31:09.495,108673,0,0,0,0
13:31:09.538,108648,0,0,0,0
13:31:09.560,108694,0,0,0,0
13:31:09.597,108752,0,0,0,0
13:31:09.678,108747,0,0,0,0
13:31:09.708,108690,0,0,0,0
13:31:09.729,108685,0,0,0,0
13:31:09.772,108818,0,0,0,0
13:31:09.795,109003,0,0,0,0
13:31:09.817,108960,0,0,0,0
13:31:09.840,108954,0,0,0,0
13:31:09.883,108922,0,0,0,0
13:31:09.905,108865,0,0,0,0
13:31:09.927,108789,0,0,0,0
13:31:09.951,108742,0,0,0,0
13:31:09.993,108688,0,0,0,0
13:31:10.014,108649,0,0,0,0
13:31:10.037,108617,0,0,0,0
13:31:10.058,108602,0,0,0,0
13:31:10.100,108523,0,0,0,0
13:31:10.123,108466,0,0,0,0
13:31:10.144,108381,0,0,0,0
13:31:10.166,108319,0,0,0,0
13:31:10.209,108265,0,0,0,0
13:31:10.231,108244,0,0,0,0
13:31:10.252,108166,0,0,0,0
13:31:10.275,108161,0,0,0,0
13:31:10.319,108122,0,0,0,0
13:31:10.340,108146,0,0,0,0
13:31:10.363,108162,0,0,0,0
13:31:10.385,108161,0,0,0,0
13:31:10.431,108142,0,0,0,0
13:31:10.452,108184,0,0,0,0
13:31:10.476,108165,0,0,0,0
13:31:10.503,108235,0,0,0,0
13:31:10.547,108224,0,0,0,0
13:31:10.570,108186,0,0,0,0
13:31:10.591,108102,0,0,0,0
13:31:10.613,108125,0,0,0,0
13:31:10.657,108172,0,0,0,0
13:31:10.680,108242,0,0,0,0
13:31:10.701,108305,0,0,0,0
13:31:10.724,108351,0,0,0,0
13:31:10.767,108400,0,0,0,0
13:31:10.789,108371,0,0,0,0
13:31:10.812,108361,0,0,0,0
13:31:10.833,108353,0,0,0,0
13:31:10.880,108341,0,0,0,0
13:31:10.920,108271,0,0,0,0
13:31:10.990,108258,0,0,0,0
13:31:11.014,108252,0,0,0,0
13:31:11.035,108276,0,0,0,0
13:31:11.058,108279,0,0,0,0
13:31:11.102,108259,0,0,0,0
13:31:11.124,108249,0,0,0,0
13:31:11.147,108220,0,0,0,0
13:31:11.170,108212,0,0,0,0
13:31:11.214,108209,0,0,0,0
13:31:11.236,108198,0,0,0,0
13:31:11.259,108197,0,0,0,0
13:31:11.280,108185,0,0,0,0
13:31:11.323,108197,0,0,0,0
13:31:11.346,108179,0,0,0,0
13:31:11.368,108185,0,0,0,0
13:31:11.391,108224,0,0,0,0
13:31:11.435,108249,0,0,0,0
