time,cnt,ir,red,green,spo2,hr,temp
15:13:18:768,2033,116571,15471,875,0,0,28.9
15:13:18:778,2034,116571,15471,875,0,0,0
15:13:18:808,2056,116652,15436,1034,0,0,0
15:13:18:840,2077,116652,15531,880,0,0,0
15:13:18:868,2099,116696,15456,991,0,0,0
15:13:18:898,2120,116716,15557,971,0,0,0
15:13:18:928,2142,116666,15480,994,0,0,0
15:13:18:959,2163,116677,15472,839,0,0,0
15:13:18:987,2184,116647,15420,952,0,0,0
15:13:19:020,2206,116686,15573,938,0,0,0
15:13:19:049,2227,116631,15418,904,0,0,0
15:13:19:079,2249,116698,15492,1014,0,0,0
15:13:19:110,2276,116633,15468,884,0,0,0
15:13:19:139,2305,116632,15434,957,0,0,0
15:13:19:168,2335,116609,15390,908,0,0,0
15:13:19:199,2365,116730,15513,988,0,0,0
15:13:19:229,2395,116583,15467,932,0,0,0
15:13:19:258,2424,116630,15428,979,0,0,0
15:13:19:287,2454,116636,15547,931,0,0,0
15:13:19:319,2484,116558,15392,918,0,0,0
15:13:19:347,2514,116708,15467,949,0,0,0
15:13:19:379,2555,116543,15488,932,98,80,0
15:13:19:408,2577,116661,15453,1033,0,0,0
15:13:19:438,2603,116606,15526,934,0,0,0
15:13:19:467,2633,116572,15458,946,0,0,0
15:13:19:500,2663,116689,15505,944,0,0,0
15:13:19:527,2693,116549,15504,884,0,0,0
15:13:19:559,2722,116638,15494,1047,0,0,0
15:13:19:587,2752,116682,15506,884,0,0,0
15:13:19:617,2782,116608,15498,1023,0,0,0
15:13:19:650,2812,116578,15499,912,0,0,0
15:13:19:678,2841,116648,15503,1010,0,0,0
15:13:19:708,2871,116644,15523,855,0,0,0
15:13:19:739,2901,116620,15465,968,0,0,0
15:13:19:768,2931,116825,15775,939,0,0,0
15:13:19:831,2961,116895,15784,949,0,0,0
15:13:19:831,2990,116724,15757,875,0,0,0
15:13:19:859,3020,116884,15801,1039,0,0,0
15:13:19:889,3050,116973,15955,885,0,0,0
15:13:19:918,3080,117103,16042,987,0,0,0
15:13:19:951,3109,117376,16280,953,0,0,0
15:13:19:979,3140,117451,16369,900,0,0,0
15:13:20:009,3170,117766,16546,1027,0,0,0
15:13:20:038,3199,117893,16666,851,0,0,0
15:13:20:068,3229,118065,16896,963,0,0,0
15:13:20:098,3259,118045,16770,922,0,0,0
15:13:20:131,3289,118073,16862,883,0,0,0
15:13:20:161,3319,118076,16805,939,0,0,0
15:13:20:188,3348,118119,16810,917,0,0,0
15:13:20:218,3378,118244,16958,1006,0,0,0
15:13:20:248,3408,117939,16673,985,0,0,0
15:13:20:282,3438,117569,16454,960,0,0,0
15:13:20:309,3467,116823,15722,996,0,0,0
15:13:20:340,3497,116136,15370,942,0,0,0
15:13:20:369,3527,115657,15137,911,0,0,0
15:13:20:398,3557,115631,15186,891,0,0,0
15:13:20:428,3587,116025,15726,901,0,0,0
15:13:20:459,3616,116264,15860,1025,0,0,0
15:13:20:491,3646,115994,15915,987,0,0,0
15:13:20:519,3676,115859,15949,959,0,0,0
15:13:20:551,3706,115237,15563,1125,0,0,0
15:13:20:579,3735,115433,15864,565,0,0,0
15:13:20:610,3765,116028,16674,832,0,0,0
15:13:20:638,3795,116046,16527,743,0,0,0
15:13:20:668,3825,117082,17503,730,0,0,0
15:13:20:700,3855,117032,17758,785,0,0,0
15:13:20:729,3884,116076,17231,722,0,0,0
15:13:20:759,3914,116379,17120,1052,0,0,0
15:13:20:788,3944,118618,19850,829,0,0,0
15:13:20:818,3974,121664,22564,951,0,0,0
15:13:20:850,4003,126378,25899,1330,0,0,0
15:13:20:878,4033,126746,26713,1161,0,0,0
15:13:20:910,4063,125235,25554,1233,0,0,0
15:13:20:940,4093,123048,23392,901,0,0,0
15:13:20:968,4123,119186,19488,1037,0,0,0
15:13:20:998,4152,118520,17977,1199,0,0,0
15:13:21:031,4182,120625,17765,958,0,0,0
15:13:21:058,4212,124123,19828,1230,0,0,0
15:13:21:089,4242,136067,29764,2021,0,0,0
15:13:21:119,4272,146041,38656,2088,0,0,0
15:13:21:149,4301,171522,63145,3141,0,0,0
15:13:21:180,4331,181269,73621,3415,0,0,0
15:13:21:210,4361,193068,87026,3963,0,0,0
15:13:21:241,4391,205716,100392,4628,0,0,0
15:13:21:269,4421,239418,139355,7400,0,0,0
15:13:21:298,4450,255680,155678,9177,0,0,0
15:13:21:329,4480,288483,188519,12505,0,0,0
15:13:21:358,4510,304968,204995,17194,0,0,0
15:13:21:388,4540,337644,237704,25450,0,0,0
15:13:21:420,4569,353923,254281,26846,0,0,0
15:13:21:448,4599,362143,262143,30521,0,0,0
15:13:21:479,4629,362143,262143,31991,0,0,0
15:13:21:508,4659,362143,262143,34454,0,0,0
15:13:21:542,4689,362143,262143,35129,0,0,0
15:13:21:574,4718,362143,262143,36266,0,0,0
15:13:21:598,4748,362143,262143,36717,0,0,0
15:13:21:630,4778,362143,262143,37514,0,0,0
15:13:21:658,4808,362143,262143,37851,0,0,0
15:13:21:689,4837,362143,262143,38451,0,0,0
15:13:21:718,4867,362143,262143,38666,0,0,0
15:13:21:780,4897,362143,262143,39057,0,0,0
15:13:21:839,4927,362143,262143,39236,0,0,0
15:13:21:869,4957,362143,262143,39481,0,0,0
15:13:21:900,4986,362143,262143,39624,0,0,0
15:13:21:929,5046,362143,262143,39753,0,0,0
15:13:21:958,5075,362143,262143,39845,0,0,0
15:13:21:990,5135,362143,262143,39966,0,0,0
15:13:22:020,5165,362143,262143,39996,0,0,0
15:13:22:057,5194,362143,262143,40120,0,0,0
15:13:22:080,5224,362143,262143,40174,0,0,0
15:13:22:098,5254,362143,262143,40270,0,0,0
15:13:22:103,5284,362143,262143,40369,0,0,0
15:13:22:114,5314,362143,262143,40490,0,0,0
15:13:22:126,5353,362143,262143,40512,0,0,0
15:13:22:138,5375,362143,262143,40554,0,0,0
15:13:22:147,5397,362143,262143,40511,0,0,0
15:13:22:161,5418,362143,262143,40545,0,0,0
15:13:22:172,5440,362143,262143,40552,0,0,0
15:13:22:196,5461,362143,262143,40483,0,0,0
15:13:22:216,5483,362143,262143,40465,0,0,0
15:13:22:237,5505,362143,262143,40404,0,0,0
15:13:22:261,5527,362143,262143,40415,0,0,0
15:13:22:298,5560,362143,262143,40435,97,0,0
15:13:22:317,5581,362143,262143,40427,0,0,0
15:13:22:343,5603,362143,262143,40471,0,0,0
15:13:22:362,5625,362143,262143,40465,0,0,0
15:13:22:385,5646,362143,262143,40455,0,0,0
15:13:22:407,5668,362143,262143,40486,0,0,0
15:13:22:429,5690,362143,262143,40505,0,0,0
15:13:22:464,5711,362143,262143,40613,0,0,0
15:13:22:486,5733,362143,262143,40619,0,0,0
15:13:22:487,5754,362143,262143,40693,0,0,0
15:13:22:512,5776,362143,262143,40712,0,0,0
15:13:22:531,5797,362143,262143,40776,0,0,0
15:13:22:554,5819,362143,262143,40852,0,0,0
15:13:22:588,5841,362143,262143,40870,0,0,0
15:13:22:598,5862,362143,262143,41000,0,0,0
15:13:22:621,5884,362143,262143,41054,0,0,0
15:13:22:646,5906,362143,262143,41087,0,0,0
15:13:22:667,5927,362143,262143,41145,0,0,0
15:13:22:688,5949,362143,262143,41169,0,0,0
15:13:22:712,5971,362143,262143,41214,0,0,0
15:13:22:734,5992,362143,262143,41217,0,0,0
15:13:22:757,6014,362143,262143,41103,0,0,0
15:13:22:779,6036,362143,262143,41026,0,0,0
15:13:22:802,6057,362143,262143,40873,0,0,0
15:13:22:823,6079,362143,262143,40833,0,0,0
15:13:22:838,6101,362143,262143,40713,0,0,0
15:13:22:858,6123,362143,262143,40672,0,0,0
15:13:22:879,6144,362143,262143,40684,0,0,0
15:13:22:903,6166,362143,262143,40693,0,0,0
15:13:22:925,6187,362143,262143,40683,0,0,0
15:13:22:948,6209,362143,262143,40723,0,0,0
15:13:22:970,6230,362143,262143,40751,0,0,0
15:13:22:993,6252,362143,262143,40830,0,0,0
15:13:23:014,6274,362143,262143,40837,0,0,0
15:13:23:040,6296,362143,262143,40834,0,0,0
15:13:23:060,6317,362143,262143,40833,0,0,0
15:13:23:082,6339,362143,262143,40858,0,0,0
15:13:23:105,6360,362143,262143,40863,0,0,0
15:13:23:126,6382,362143,262143,40881,0,0,0
15:13:23:153,6404,362143,262143,40910,0,0,0
15:13:23:173,6425,362143,262143,40910,0,0,0
15:13:23:184,6447,362143,262143,40960,0,0,0
15:13:23:207,6469,362143,262143,41020,0,0,0
15:13:23:230,6491,362143,262143,41045,0,0,0
15:13:23:253,6512,362143,262143,41050,0,0,0
15:13:23:295,6534,362143,262143,41069,0,0,0
15:13:23:297,6555,362143,262143,41006,0,0,0
15:13:23:319,6577,362143,262143,41003,0,0,0
15:13:23:340,6599,362143,262143,40995,0,0,0
15:13:23:366,6621,362143,262143,40996,0,0,0
15:13:23:386,6642,362143,262143,41017,0,0,0
15:13:23:409,6664,362143,262143,41047,0,0,0
15:13:23:432,6685,362143,262143,41099,0,0,0
15:13:23:455,6707,362143,262143,41011,0,0,0
15:13:23:478,6728,362143,262143,41039,0,0,0
15:13:23:498,6750,362143,262143,41066,0,0,0
15:13:23:521,6772,362143,262143,41077,0,0,0
15:13:23:532,6793,362143,262143,41063,0,0,0
15:13:23:554,6815,362143,262143,41072,0,0,0
15:13:23:589,6837,362143,262143,41017,0,0,0
15:13:23:600,6858,362143,262143,40886,0,0,0
15:13:23:623,6880,362143,262143,40778,0,0,0
15:13:23:647,6902,362143,262143,40613,0,0,0
15:13:23:667,6923,362143,262143,40521,0,0,0
15:13:23:690,6945,362143,262143,40358,0,0,0
15:13:23:714,6967,362143,262143,40323,0,0,0
15:13:23:735,6988,362143,262143,40222,0,0,0
15:13:23:757,7010,362143,262143,40181,0,0,0
15:13:23:778,7031,362143,262143,40125,0,0,0
15:13:23:804,7053,362143,262143,40114,0,0,0
15:13:23:827,7074,362143,262143,40155,0,0,0
15:13:23:848,7096,362143,262143,40161,0,0,0
15:13:23:859,7117,362143,262143,40218,0,0,0
15:13:23:881,7139,362143,262143,40272,0,0,0
15:13:23:904,7160,362143,262143,40259,0,0,0
15:13:23:926,7182,362143,262143,40108,0,0,0
15:13:23:948,7203,362143,262143,40049,0,0,0
15:13:23:971,7225,362143,262143,39959,0,0,0
15:13:23:993,7247,362143,262143,39911,0,0,0
15:13:24:019,7268,362143,262143,39889,0,0,0
15:13:24:039,7290,362143,262143,39857,0,0,0
15:13:24:073,7311,362143,262143,39895,0,0,0
15:13:24:085,7333,362143,262143,39948,0,0,0
15:13:24:109,7355,362143,262143,39972,0,0,0
15:13:24:129,7376,362143,262143,40027,0,0,0
15:13:24:151,7398,362143,262143,40065,0,0,0
15:13:24:173,7419,362143,262143,40134,0,0,0
15:13:24:187,7441,362143,262143,40179,0,0,0
15:13:24:208,7462,362143,262143,40188,0,0,0
15:13:24:231,7484,362143,262143,40215,0,0,0
15:13:24:253,7505,362143,262143,40268,0,0,0
15:13:24:275,7527,362143,262143,40237,0,0,0
15:13:25:387,8618,362143,262143,40251,97,0,29.9
15:13:25:400,8640,362143,262143,40218,0,0,0
15:13:25:423,8662,362143,262143,40237,0,0,0
15:13:25:447,8683,362143,262143,40198,0,0,0
15:13:25:469,8705,362143,262143,40259,0,0,0
15:13:25:504,8727,362143,262143,40234,0,0,0
15:13:25:533,8748,362143,262143,40286,0,0,0
15:13:25:533,8770,362143,262143,40315,0,0,0
15:13:25:546,8792,362143,262143,40324,0,0,0
15:13:25:568,8814,362143,262143,40219,0,0,0
15:13:25:593,8835,362143,262143,40091,0,0,0
15:13:25:617,8857,362143,262143,39934,0,0,0
15:13:25:636,8879,362143,262143,39757,0,0,0
15:13:25:659,8900,362143,262143,39584,0,0,0
15:13:25:680,8922,362143,262143,39287,0,0,0
15:13:25:707,8944,362143,262143,38625,0,0,0
15:13:25:739,8965,362143,262143,37319,0,0,0
15:13:25:747,8987,362143,262143,48772,0,0,0
15:13:25:771,9009,362143,262143,50222,0,0,0
15:13:25:796,9031,362143,262143,43710,0,0,0
15:13:25:817,9052,362143,262143,33811,0,0,0
15:13:25:841,9074,362143,262143,24712,0,0,0
15:13:25:861,9095,362143,262143,19135,0,0,0
15:13:25:884,9117,362143,262143,15806,0,0,0
15:13:25:894,9139,362143,262143,14203,0,0,0
15:13:25:918,9161,357446,262143,13547,0,0,0
15:13:28:193,11411,110196,11911,699,0,0,0
15:13:28:213,11433,111068,12583,773,0,0,0
15:13:28:235,11454,111588,13089,790,0,0,0
15:13:28:257,11476,112414,13615,872,0,0,0
15:13:28:280,11497,113067,14178,828,0,0,0
15:13:28:302,11519,113928,14737,838,0,0,0
15:13:28:325,11541,115171,15565,868,0,0,0
15:13:28:363,11574,115949,16218,875,98,0,0
15:13:28:370,11595,116873,16714,1068,0,0,0
15:13:28:392,11617,118165,17572,1000,0,0,0
15:13:28:425,11639,118680,17908,983,0,0,0
15:13:28:437,11660,118857,18018,900,0,0,0
15:13:28:460,11682,119237,18159,1073,0,0,0
15:13:28:482,11703,119494,18327,891,0,0,0
15:13:28:505,11725,119654,18403,1043,0,0,0
15:13:28:529,11747,119993,18613,1009,0,0,0
15:13:28:549,11768,120075,18578,956,0,0,0
15:13:28:572,11790,120300,18653,1078,0,0,0
15:13:28:600,11811,120405,18738,916,0,0,0
15:13:28:617,11833,120557,18728,1034,0,0,0
15:13:28:652,11855,120774,18829,989,0,0,0
15:13:28:664,11876,121016,18989,1090,0,0,0
15:13:28:685,11898,121254,19178,951,0,0,0
15:13:28:696,11920,121656,19405,1027,0,0,0
15:13:28:719,11941,122076,19823,1033,0,0,0
15:13:28:742,11963,122328,19899,1004,0,0,0
15:13:28:763,11984,122713,20227,1090,0,0,0
15:13:28:786,12006,122922,20467,1034,0,0,0
15:13:28:810,12027,123462,20855,1100,0,0,0
15:13:28:831,12049,123802,21257,1059,0,0,0
15:13:28:860,12071,124112,21451,1049,0,0,0
15:13:28:876,12093,124820,21997,1146,0,0,0
15:13:28:899,12114,126008,23047,1195,0,0,0
15:13:28:924,12136,126378,23475,1079,0,0,0
15:13:28:944,12158,126540,23595,1114,0,0,0
15:13:28:966,12179,126668,23671,1116,0,0,0
15:13:28:988,12201,126474,23606,1050,0,0,0
15:13:29:013,12222,126352,23419,1196,0,0,0
15:13:29:022,12244,126071,23240,1037,0,0,0
15:13:29:045,12266,125815,23032,1138,0,0,0
