time,spo2,hr,temp
14:27:27.132,,,32.2
14:27:27.157,97,,
14:27:27.186,97,,
14:27:28.597,97,,
14:27:31.484,97,,
14:27:34.571,98,,32.5
14:27:37.549,95,,
14:27:40.563,97,,
14:27:43.591,98,,
14:27:49.706,,,33.5
14:27:55.663,96,,
14:27:58.701,98,73,
14:28:01.714,98,72,
14:28:04.815,98,74,31.2
14:28:07.755,97,70,
14:28:10.771,87,,
14:28:22.852,92,72,
14:28:25.890,94,,
14:28:28.916,95,,
14:28:31.933,98,,
14:28:35.013,,,34.2
14:28:37.963,95,,
14:28:41.010,95,,
14:28:50.140,,,28.4
14:29:05.249,,,28.3
